book,context,english,zh_tw,status
VEoR,/data/6/entries/8/entries/8/entries/23/name,V22: Lookout Turret,V22: 瞭望塔,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/24/name,V23: Wall Walk,V23: 牆道,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/25/name,V24: Rookery,V24: 鳥巢,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/26/name,V25: Courtyard,V25: 庭院,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/27/name,V26: Barrack,V26: 兵營,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/28/name,V27: Armory,V27: 軍械庫,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/28/entries/1/name,Treasure,寶藏,existing-site
VEoR,/data/6/entries/8/entries/8/entries/29/name,V28: Royal Quarters,V28: 皇家住所,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/29/entries/2/name,Black Moonlight Mirror,黑月光鏡,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/30/name,V29: Orrery,V29: 天文儀,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/30/entries/3/name,Deciphering the Orrery,解讀天球儀,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/31/name,V30: Red Mirror Stairwell,V30: 紅鏡樓梯間,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/31/entries/1/name,Red Moonlight Mirror,紅月光鏡,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/32/name,V31: Teremini's Quarters,V31: 特雷米尼的住處,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/32/entries/2/name,Mimic,擬身怪,existing-site
VEoR,/data/6/entries/8/entries/8/entries/32/entries/3/name,Logbook,航海日誌,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/33/name,V32: Stairwell,V32: 樓梯井,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/34/name,V33: Muster Yard,V33: 集結場,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/35/name,V34. Circle of Undeath,V34: 不死之環,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/36/name,V35: Temple,V35: 神廟,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/36/entries/2/name,Secret Door,暗門,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/36/entries/3/name,Treasure,寶藏,existing-site
VEoR,/data/6/entries/8/entries/8/entries/37/name,V36: Akaazi's Quarters,V36: 阿卡茲宿舍,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/37/entries/1/name,Black Moonlight Mirror,黑月光鏡,project-proposed
VEoR,/data/6/entries/8/entries/8/entries/38/name,V37: Aviary,V37: 鳥舍,project-proposed
VEoR,/data/6/entries/8/entries/9/name,Upper-Level Features,高層特徵,project-proposed
VEoR,/data/6/entries/8/entries/9/entries/2/name,Colored Glass,彩色玻璃,project-proposed
VEoR,/data/6/entries/8/entries/9/entries/3/name,Lunar Crystals,月晶石,project-proposed
VEoR,/data/6/entries/8/entries/9/entries/4/name,Solid Moonlight,堅固月光,project-proposed
VEoR,/data/6/entries/8/entries/10/name,Upper-Level Locations,上層地點,project-proposed
VEoR,/data/6/entries/8/entries/10/entries/2/name,U1: White Lunarium,U1: 白色月晶石,project-proposed
VEoR,/data/6/entries/8/entries/10/entries/3/name,U2: Red Lunarium,U2: 紅色月石,project-proposed
VEoR,/data/6/entries/8/entries/10/entries/4/name,U3: Black Lunarium,U3: 黑色月長石,project-proposed
VEoR,/data/6/entries/8/entries/10/entries/5/name,U4: Moonbridges,U4: 月橋,project-proposed
VEoR,/data/6/entries/8/entries/10/entries/6/name,U5: Moondisk,U5: 月盤,project-proposed
VEoR,/data/6/entries/8/entries/11/name,Disrupting the Ritual,擾亂儀式,project-proposed
VEoR,/data/6/entries/8/entries/11/entries/3/name,Ritual Duration,儀式持續時間,project-proposed
VEoR,/data/6/entries/8/entries/11/entries/4/name,Moonlight Shifts,月光變化,project-proposed
VEoR,/data/6/entries/8/entries/11/entries/5/name,Orinix Arrives,奧里尼克斯到達,project-proposed
VEoR,/data/6/entries/9/name,Next Steps,下一步,project-proposed
VEoR,/data/7/name,Chapter 7: Tomb of Wayward Souls,第7章：迷失靈魂之墓,project-proposed
VEoR,/data/7/entries/2/name,Running This Chapter,運作本章,project-proposed
VEoR,/data/7/entries/2/entries/3/name,Character Advancement,角色升級,existing-site
VEoR,/data/7/entries/2/entries/4/name,Power of Secrets,秘密的力量,project-proposed
VEoR,/data/7/entries/2/entries/4/entries/1/items/0/name,Marian's Secret,瑪莉安的秘密,project-proposed
VEoR,/data/7/entries/2/entries/4/entries/1/items/1/name,Rerak's Secret,瑞拉克的秘密,project-proposed
VEoR,/data/7/entries/2/entries/5/name,Sixth Rod Piece,第六塊法杖部件,project-proposed
VEoR,/data/7/entries/3/name,Oerth,奧斯,project-proposed
VEoR,/data/7/entries/3/entries/1/name,Isle of Serpents,蛇島,project-proposed
VEoR,/data/7/entries/3/entries/1/entries/1/items/0/name,Acererak's Machinations,阿瑟瑞克的陰謀,project-proposed
VEoR,/data/7/entries/3/entries/1/entries/1/items/1/name,Geography,地理位置,project-proposed
VEoR,/data/7/entries/3/entries/1/entries/1/items/2/name,Inhabitants,居民,project-proposed
VEoR,/data/7/entries/3/entries/1/entries/1/items/3/name,Legends,傳說,project-proposed
VEoR,/data/7/entries/4/name,Down to Oerth,下降到奧斯,project-proposed
VEoR,/data/7/entries/4/entries/2/name,Kraken Attack!,克拉肯怪攻擊！,project-proposed
VEoR,/data/7/entries/4/entries/2/entries/5/name,Meeting Laysa Matulin,遇見萊莎·馬圖林,project-proposed
VEoR,/data/7/entries/4/entries/3/name,Archaeologist Camp,考古學家營地,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/3/name,Laysa's Goals,萊莎的目標,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/3/entries/1/items/0/name,Foreign Complex,外國建築群,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/3/entries/3/items/0/name,Some Progress,一些進展,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/3/entries/3/items/1/name,Stolen Treasures,被盜的寶藏,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/3/entries/6/name,Stolen Treasures,被盜的寶藏,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/4/name,"Talo Yieria and Vogren Starcloak, Priests and Healers",塔洛·伊耶里亞和沃格倫·星袍，牧師和治療者,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/4/entries/2/items/0/name,Reciprocity,互惠,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/4/entries/2/items/1/name,Respect,尊重,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/5/name,"Marian Xavere, Resident Mage",瑪莉安·澤維爾，常駐法師,project-proposed
VEoR,/data/7/entries/4/entries/3/entries/5/entries/2/name,Magic Items,魔法物品,existing-site
VEoR,/data/7/entries/4/entries/3/entries/5/entries/3/name,Marian's Secret,瑪莉安的秘密,project-proposed
VEoR,/data/7/entries/5/name,Into the Tomb,進入墓穴,project-proposed
VEoR,/data/7/entries/5/entries/2/name,Features of the Tomb,墳墓的特徵,project-proposed
VEoR,/data/7/entries/5/entries/2/entries/1/name,"Ceilings, Doors, Floors, and Walls",天花板、門、地板和牆壁,project-proposed
VEoR,/data/7/entries/5/entries/2/entries/2/name,Hidden Doors,隱藏門,project-proposed
VEoR,/data/7/entries/5/entries/2/entries/3/name,Lighting,光照,existing-site
VEoR,/data/7/entries/5/entries/2/entries/4/name,Planar Trammels,位面牽引,project-proposed
VEoR,/data/7/entries/5/entries/2/entries/5/name,The Rod Piece and Its Guardian,法杖碎片及其守護者,project-proposed
VEoR,/data/7/entries/5/entries/2/entries/5/entries/2/name,Corrupted Mirages,腐化的幻象,project-proposed
VEoR,/data/7/entries/5/entries/3/name,Tomb Locations,墳墓位置,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/2/name,T1: False Entrance,T1: 假入口,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/2/entries/2/name,Explosion Trap,爆炸陷阱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/3/name,T2: False Entrance,T2: 假入口,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/3/entries/1/name,Arrow Trap,箭矢陷阱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/3/entries/2/name,Doors' Secret,門的秘密,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/4/name,T3: Tomb Entrance,T3: 墓穴入口,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/5/name,T4: Face of the Great Blue Devil,T4: 巨大藍魔的面孔,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/5/entries/2/name,Mouth Portal,口部傳送門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/5/entries/3/name,Opening the Devil's Door,開啟惡魔之門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/name,T5: Cave of Seven Casks,T5: 七個桶的洞穴,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/entries/6/items/0/name,Green Star,綠星,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/entries/6/items/1/name,Blue Square,藍色方塊,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/entries/6/items/2/name,Green Crescent Moon,綠月牙,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/entries/6/items/3/name,Red Square,紅色方塊,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/entries/6/items/4/name,Blue Circle,藍色圓圈,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/entries/6/items/5/name,Green Circle,綠色圓圈,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/entries/6/items/6/name,Red Star,紅色星星,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/6/entries/8/name,Tunnel to Area T8,通往區域 T8 的隧道,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/7/name,T6: Hall of Gemstones,T6: 寶石大廳,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/7/entries/2/name,Gemstone Puzzle,寶石謎題,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/8/name,T7: Skeleton Closet,T7: 骷髏壁櫥,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/8/entries/2/name,Necklace Trap,項鍊陷阱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/name,T8: Room of Myriad Archways,T8: 千門之室,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/name,Archways,拱道,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/0/name,North Archway,北拱門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/1/name,Northeast Archway,東北拱道,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/2/name,East Archway,東拱門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/3/name,Southeast Archway,東南拱門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/4/name,South Archway,南拱道,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/5/name,Southwest Archway,西南拱門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/6/name,West Archway,西拱道,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/9/entries/2/entries/1/items/7/name,Northwest Archway,西北拱門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/10/name,T9: Forest of Spirits Mirage,T9: 靈魂森林的幻象,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/10/entries/2/name,Piercing the Illusion,穿透幻象,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/10/entries/3/name,Befriending Abalahin,與阿巴拉欣結友,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/10/entries/4/name,Bobbing Spirit Lights,飄動的靈光,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/10/entries/5/name,Treasure,寶藏,existing-site
VEoR,/data/7/entries/5/entries/3/entries/11/name,T10: Crushing Room Trap,T10: 壓碎房間陷阱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/12/name,T11: Strange Altar,T11: 奇異祭壇,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/12/entries/2/items/0/name,Gold Chest,黃金寶箱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/12/entries/2/items/1/name,Silver Chest,銀色箱子,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/12/entries/2/items/2/name,Lead Chest,鉛製箱子,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/12/entries/3/name,Altar Trap,祭壇陷阱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/12/entries/3/entries/1/items/0/name,Gold Chest,黃金寶箱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/12/entries/3/entries/1/items/1/name,Silver Chest,銀色箱子,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/12/entries/3/entries/1/items/2/name,Lead Chest,鉛製箱子,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/13/name,T12: Room of Respite,T12: 休息室,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/13/entries/2/name,Fountain,噴泉,existing-site
VEoR,/data/7/entries/5/entries/3/entries/14/name,T13: Celestial Sky Mirage,T13: 天界天空的幻象,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/14/entries/3/name,Observing the Night Sky,觀察夜空,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/14/entries/4/name,Box Trap,盒子陷阱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/14/entries/5/name,Treasure,寶藏,existing-site
VEoR,/data/7/entries/5/entries/3/entries/15/name,T14: Juggernaut Arena,T14: 巨型戰車競技場,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/16/name,T15: Juggernaut Control Room,T15: 巨型戰車控制室,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/16/entries/3/name,Destroying the Stone,摧毀此石,existing-site
VEoR,/data/7/entries/5/entries/3/entries/16/entries/4/name,Treasure,寶藏,existing-site
VEoR,/data/7/entries/5/entries/3/entries/17/name,T16: Acid Pit Crossing,T16: 酸性坑道穿越,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/17/entries/2/name,Gust Nozzles,噴射口,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/18/name,T17: Jade Serpent Guardians' Chamber,T17: 翡翠蛇守衛室,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/18/entries/5/name,Appeasing the Statues,安撫雕像,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/18/entries/6/name,Treasure,寶藏,existing-site
VEoR,/data/7/entries/5/entries/3/entries/19/name,T18: Hall of Discordance,T18: 不和大廳,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/19/entries/2/name,Mask Door,面具門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/20/name,T19: Library,T19: 圖書館,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/20/entries/2/name,Guardians,守衛,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/20/entries/3/name,Treasure,寶藏,existing-site
VEoR,/data/7/entries/5/entries/3/entries/21/name,T20a–T20b: Void Closets,T20a–T20b: 虛空壁櫥,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/21/entries/3/name,Spheres of Annihilation,湮滅法球,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/22/name,T21: Phantasmal Mirage,T21: 幻象幻境,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/22/entries/3/name,Piercing the Illusion,穿透幻象,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/23/name,T22: Vortex Bridge,T22: 漩渦橋,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/23/entries/3/name,Bridge Puzzle,橋謎題,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/24/name,T23: Arcane Laboratory,T23: 奧術實驗室,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/24/entries/2/name,Secret Desk Compartment,秘密書桌隔間,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/24/entries/3/name,Treasure,寶藏,existing-site
VEoR,/data/7/entries/5/entries/3/entries/25/name,T24: Underwater Trench Mirage,T24: 水下溝渠幻象,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/25/entries/4/name,Piercing the Illusion,穿透幻象,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/26/name,T25: Crypt Doors,T25: 墓穴之門,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/26/entries/3/name,Knockout-Gas Trap,昏迷氣體陷阱,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/27/name,T26: Crypt,T26: 墓穴,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/27/entries/2/name,Appeasing Rerak,安撫雷拉克,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/27/entries/3/name,Rerak's Secret,瑞拉克的秘密,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/27/entries/4/name,False Treasures,假寶藏,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/27/entries/5/name,Keys,鑰匙,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/28/name,T27: Crypt Vault,T27: 墓穴金庫,project-proposed
VEoR,/data/7/entries/5/entries/3/entries/28/entries/4/name,Treasure,寶藏,existing-site
VEoR,/data/7/entries/5/entries/3/entries/28/entries/5/name,Exit,出口,project-proposed
VEoR,/data/7/entries/6/name,Next Steps,下一步,project-proposed
VEoR,/data/8/name,Chapter 8: The Dragon Queen's Pride,第8章：龍后之傲,project-proposed
VEoR,/data/8/entries/2/name,Running This Chapter,運作本章,project-proposed
VEoR,/data/8/entries/2/entries/2/name,Character Advancement,角色升級,existing-site
VEoR,/data/8/entries/2/entries/3/name,Power of Secrets,秘密的力量,project-proposed
VEoR,/data/8/entries/2/entries/4/name,Seventh Rod Piece,第七部分法杖,project-proposed
VEoR,/data/8/entries/3/name,Avernus,阿弗納斯,project-proposed
VEoR,/data/8/entries/3/entries/1/name,Knowledge of Avernus,阿弗納斯的知識,project-proposed
VEoR,/data/8/entries/3/entries/1/entries/1/items/0/name,Blood War,血戰,project-proposed
VEoR,/data/8/entries/3/entries/1/entries/1/items/1/name,Environment,環境,project-proposed
VEoR,/data/8/entries/3/entries/1/entries/1/items/2/name,History,歷史,existing-site
VEoR,/data/8/entries/3/entries/1/entries/1/items/3/name,Queen of Dragons,龍之女王,project-proposed
VEoR,/data/8/entries/3/entries/2/name,Spell Modifications,法術修改,project-proposed
VEoR,/data/8/entries/3/entries/3/name,Traversing Avernus,穿越阿弗納斯,project-proposed
VEoR,/data/8/entries/4/name,Descending into Avernus,降臨阿弗納斯,project-proposed
VEoR,/data/8/entries/4/entries/4/name,Hell of a Ride,地獄之旅,project-proposed
VEoR,/data/8/entries/4/entries/4/entries/9/name,Driving the Venatrix,駕駛捕食者,project-proposed
VEoR,/data/8/entries/4/entries/4/entries/9/entries/1/name,Driving,駕駛,project-proposed
VEoR,/data/8/entries/4/entries/4/entries/9/entries/2/name,Soul Fuel,靈魂燃料,project-proposed
VEoR,/data/8/entries/4/entries/4/entries/9/entries/3/name,Vehicle Statistics,車輛具體數值,project-proposed
VEoR,/data/8/entries/4/entries/4/entries/9/entries/4/name,Weapon Stations,武器操作檯,project-proposed
VEoR,/data/8/entries/4/entries/5/name,Goristro Raid,巨牛魔突襲,project-proposed
VEoR,/data/8/entries/4/entries/5/entries/6/entries/0/name,True Treasure Revealed,真寶藏揭示,project-proposed
VEoR,/data/8/entries/4/entries/6/name,Stop for Directions,停下來問路,project-proposed
VEoR,/data/8/entries/5/name,The Red Belvedere,紅亭臺,project-proposed
VEoR,/data/8/entries/5/entries/5/name,Casino Lobby,賭場大堂,project-proposed
VEoR,/data/8/entries/5/entries/6/name,Meeting Windfall,遇見意外之財,project-proposed
VEoR,/data/8/entries/5/entries/6/entries/2/items/0/name,Casino,賭場,project-proposed
VEoR,/data/8/entries/5/entries/6/entries/2/items/1/name,Currency,貨幣,project-proposed
VEoR,/data/8/entries/5/entries/6/entries/2/items/2/name,Dragon Queen Dedication,龍後奉獻,project-proposed
VEoR,/data/8/entries/5/entries/6/entries/2/items/3/name,Rod Piece,杆件,project-proposed
VEoR,/data/8/entries/5/entries/7/name,Where's the Rod Piece?,權杖部件在哪裡？,project-proposed
VEoR,/data/8/entries/5/entries/8/name,Casino Currency,賭場貨幣,project-proposed
VEoR,/data/8/entries/5/entries/8/entries/2/items/0/name,Curse,詛咒,existing-site
VEoR,/data/8/entries/5/entries/8/entries/3/entries/0/name,Soul Coins,靈魂幣,project-proposed
VEoR,/data/8/entries/5/entries/8/entries/4/name,Soul Coin,靈魂幣,existing-site
VEoR,/data/8/entries/5/entries/9/name,Casino Security,賭場安保,project-proposed
VEoR,/data/8/entries/5/entries/10/name,Casino Pit Masters,賭場賭檯主管,project-proposed
VEoR,/data/8/entries/5/entries/10/entries/1/name,Kaylan Renaudon,凱蘭·雷諾頓,existing-site
VEoR,/data/8/entries/5/entries/10/entries/1/entries/3/name,Gaining Kaylan's Favor,贏得凱蘭的青睞,project-proposed
VEoR,/data/8/entries/5/entries/10/entries/1/entries/3/entries/1/name,Cheating in the Red Belvedere,在紅亭臺作弊,project-proposed
VEoR,/data/8/entries/5/entries/10/entries/2/name,Khai Kiroth,凱基羅特,existing-site
VEoR,/data/8/entries/5/entries/10/entries/2/entries/2/name,Gaining Khai's Favor,贏得凱的青睞,project-proposed
VEoR,/data/8/entries/5/entries/10/entries/3/name,Nyssa Otellion,妮莎·歐泰利昂,existing-site
VEoR,/data/8/entries/5/entries/10/entries/3/entries/2/name,Gaining Nyssa's Favor,贏得妮莎的青睞,project-proposed
VEoR,/data/8/entries/5/entries/10/entries/4/name,"Rezran ""Snake Eyes"" Agrodro",雷茲蘭「蛇眼」阿格羅卓,existing-site
VEoR,/data/8/entries/5/entries/10/entries/4/entries/2/name,Gaining Rezran's Favor,贏得雷茲蘭的青睞,project-proposed
VEoR,/data/8/entries/5/entries/10/entries/5/name,Uvashar,烏瓦沙爾,existing-site
VEoR,/data/8/entries/5/entries/10/entries/5/entries/3/name,Gaining Uvashar's Favor,贏得烏瓦沙爾的青睞,project-proposed
VEoR,/data/8/entries/6/name,Casino Rooms,賭場房間,project-proposed
VEoR,/data/8/entries/6/entries/1/name,Alabaster Racetrack,雪花石膏賽車場,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/3/name,To Cheat or Not to Cheat,作弊還是不作弊,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/3/entries/4/name,Uvashar Unmasked,揭開烏瓦沙爾的真面目,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/4/name,Stables,馬廄,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/4/entries/5/name,Rigging the Race,操縱比賽,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/4/entries/5/entries/1/items/0/name,Step 1,第一步,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/4/entries/5/entries/1/items/1/name,Step 2,第二步,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/4/entries/5/entries/1/items/2/name,Step 3,第三步,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/4/entries/5/entries/1/items/3/name,Step 4,第四步,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/5/name,Pit Master's Confrontation,賭檯主管的對峙,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/5/entries/3/name,Telling the Truth,說出真相,project-proposed
VEoR,/data/8/entries/6/entries/1/entries/5/entries/4/name,Lying,撒謊,project-proposed
VEoR,/data/8/entries/6/entries/2/name,Cerulean Hall,蔚藍大廳,project-proposed
VEoR,/data/8/entries/6/entries/2/entries/2/name,Games in the Cerulean Hall,天藍大廳的遊戲,project-proposed
VEoR,/data/8/entries/6/entries/2/entries/3/name,A Contest of Wits,智慧的較量,project-proposed
VEoR,/data/8/entries/6/entries/2/entries/3/entries/3/name,Nyssa's Cheating,妮莎的作弊,project-proposed
VEoR,/data/8/entries/6/entries/2/entries/3/entries/4/name,End of the Match,比賽結束,project-proposed
VEoR,/data/8/entries/6/entries/3/name,Scarlet Coliseum,猩紅鬥獸場,project-proposed
VEoR,/data/8/entries/6/entries/3/entries/3/name,Entering the Coliseum,進入競技場,project-proposed
VEoR,/data/8/entries/6/entries/3/entries/3/entries/4/items/0/name,Tier 1,第一階段(T1),project-proposed
VEoR,/data/8/entries/6/entries/3/entries/3/entries/4/items/1/name,Tier 2,第二階段(T2),project-proposed
VEoR,/data/8/entries/6/entries/3/entries/3/entries/4/items/2/name,Tier 3,第三階段(T3),project-proposed
VEoR,/data/8/entries/6/entries/3/entries/4/name,Pit Master's Challenge,賭檯主管的挑戰,project-proposed
VEoR,/data/8/entries/6/entries/3/entries/4/entries/3/name,Final Showdown,最終決戰,project-proposed
VEoR,/data/8/entries/6/entries/4/name,Stygian Maze,冥河迷宮,project-proposed
VEoR,/data/8/entries/6/entries/4/entries/2/items/0/name,Maze,迷宮術,existing-site
VEoR,/data/8/entries/6/entries/4/entries/2/items/1/name,Participation,參與,project-proposed
VEoR,/data/8/entries/6/entries/4/entries/2/items/2/name,Treasure,寶藏,existing-site
VEoR,/data/8/entries/6/entries/4/entries/5/name,Maze Features,迷宮特性,project-proposed
VEoR,/data/8/entries/6/entries/4/entries/5/entries/1/items/0/name,Ceilings,天花板,existing-site
VEoR,/data/8/entries/6/entries/4/entries/5/entries/1/items/1/name,Floor and Walls,地板和牆壁,project-proposed
VEoR,/data/8/entries/6/entries/4/entries/5/entries/1/items/2/name,Lighting,光照,existing-site
VEoR,/data/8/entries/6/entries/4/entries/5/entries/1/items/3/name,Room Size,房間尺寸,project-proposed
VEoR,/data/8/entries/6/entries/4/entries/6/name,Navigating the Maze,穿越迷宮,project-proposed
VEoR,/data/8/entries/6/entries/5/name,Viridian Den,翠綠巢穴,project-proposed
VEoR,/data/8/entries/6/entries/5/entries/2/entries/0/name,Pit Master's Favor,賭檯主管的青睞,project-proposed
VEoR,/data/8/entries/6/entries/5/entries/3/name,Games in the Viridian Den,翠綠色小窩的遊戲,project-proposed
VEoR,/data/8/entries/6/entries/5/entries/3/entries/1/name,Drake's Auction,幼龍的拍賣,project-proposed
VEoR,/data/8/entries/6/entries/5/entries/3/entries/2/name,Triple Hydra,三頭蛇,project-proposed
VEoR,/data/8/entries/7/name,Dragon's Pride,龍后之傲,project-proposed
VEoR,/data/8/entries/7/entries/2/name,Entering Dragon's Pride,進入龍后之傲,project-proposed
VEoR,/data/8/entries/7/entries/3/name,Features of Dragon's Pride,龍后之傲的特點,project-proposed
VEoR,/data/8/entries/7/entries/3/entries/1/name,"Ceilings, Floors, and Walls",天花板、地板和牆壁,project-proposed
VEoR,/data/8/entries/7/entries/3/entries/2/name,Lighting,光照,existing-site
VEoR,/data/8/entries/7/entries/3/entries/3/name,Security,安全,project-proposed
VEoR,/data/8/entries/7/entries/3/entries/4/name,Wards,大區,project-proposed
VEoR,/data/8/entries/7/entries/4/name,Dragon's Pride Locations,龍后之傲的地點,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/2/name,N1: Wyrmsong Cantina,N1: 龍吟酒館,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/2/entries/2/name,Oganath's Cocktails,奧加納斯的雞尾酒,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/2/entries/2/entries/1/items/0/name,Blazing Bloody Jack (Costs 100 Talons),熾熱血腥傑克（花費100爪幣）,project-proposed
VEoR,/data/8/entries/7/entries/4/entries/2/entries/2/entries/1/items/1/name,Joker's Sky (Costs 125 Talons),小丑的天空（花費125爪幣）,project-proposed
