english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Step 4,第四步,draft-heading-proposed,heading-only,VEoR,160,data/8/entries/6/entries/1/entries/4/entries/5/entries/1/items/3/name,1,Step 4,第四步
Sterling,斯特林,project-proposed,canonical-name,VEoR,152,data/8/entries/4/entries/5/entries/3,5,"The hulking {@creature goristro} is flanked by two {@creature Vrock||vrocks}. Inside the goristro's palanquin are two {@creature Hezrou||hezrous} and five {@creature Quasit||quasits}, as well as the ""treasure"" that the {@creature erinyes} are after: a {@creature unicorn} named Sterling in an iron cage.",
Stern Segment,船尾部分,draft-heading-proposed,heading-only,VEoR,58,data/3/entries/6/entries/5,12,"The {@i Lambent Zenith} broke into three distinct pieces: the stern segment, the starboard segment, and the prow segment. On their initial approach, the characters are closest to the stern segment and {@area area Z1|14f|x}, but they can approach the segments in whichever order they like.",船尾部分
Stolen Treasures,被盜的寶藏,draft-heading-proposed,heading-only,VEoR,132,data/7/entries/4/entries/3/entries/3/entries/3/items/1/name,2,Stolen Treasures,被盜的寶藏
Stone Construction,石質結構,draft-heading-proposed,heading-only,VEoR,32,data/1/entries/8/entries/1/entries/2/name,1,Stone Construction,石質結構
Stop Teremini's Ritual,停止特雷米尼的儀式,draft-heading-proposed,heading-only,VEoR,116,data/6/entries/7/entries/2/items/2/entry,3,"Argentia insists there must be a way to disrupt Teremini's ritual so the characters can seize the rod piece. She encourages the characters to find and rescue Valendar, the wardens' imprisoned leader, who might know how to stop Teremini's ritual.",停止特雷米尼的儀式
Stop for Directions,停下來問路,draft-heading-proposed,heading-only,VEoR,150,data/8/entries/4/entries/4/entries/5,5,"Seeing that the characters lack a vehicle, Nykaia offers them a deal: if the characters help her with a job, she and her crew will give them a ride to wherever they'd like. If the characters refuse, skip to the ""{@area Stop for Directions|406|x}"" section.",停下來問路
Stopping the Ritual,停止儀式,draft-heading-proposed,heading-only,VEoR,9,data/0/entries/8/entries/1/items/2/name,2,Stopping the Ritual of Remaking,停止儀式
Stopping the Ritual of Remaking,阻止重塑儀式,draft-heading-proposed,heading-only,VEoR,9,data/0/entries/8/entries/1/items/2/name,1,Stopping the Ritual of Remaking,阻止重塑儀式
Storeroom,儲藏室,draft-heading-proposed,heading-only,VEoR,76,data/4/entries/6/entries/3/entries/6/entries/5/items/4/name,8,Storeroom,儲藏室
Strahd,施特拉德,project-proposed,matching-English-source-string-only,VEoR,11,data/0/entries/8/entries/6/entries/0,69,"{@adventure Chapter 5|VEoR|5} takes place in Barovia, a Domain of Dread. The characters learn that the fourth rod piece was taken to a haunted residence called Death House. Cultists and the infamous vampire lord Strahd von Zarovich hope to obtain the rod piece themselves, and the characters must thwart all threats before they can claim the piece.",斯特拉特
Strahd Watches,施特拉德監視,draft-heading-proposed,heading-only,VEoR,96,data/5/entries/4/entries/6/entries/5/name,1,Strahd Watches,施特拉德監視
Strahd the Vampire,施特拉德吸血鬼,draft-heading-proposed,heading-only,VEoR,93,data/5/entries/3/entries/2/entries/1/items/2/name,1,Strahd the Vampire,施特拉德吸血鬼
Strahd von Zarovich,施特拉德·馮·扎洛維奇,existing-site,heading-only,VEoR,11,data/0/entries/8/entries/6/entries/0,12,"{@adventure Chapter 5|VEoR|5} takes place in Barovia, a Domain of Dread. The characters learn that the fourth rod piece was taken to a haunted residence called Death House. Cultists and the infamous vampire lord Strahd von Zarovich hope to obtain the rod piece themselves, and the characters must thwart all threats before they can claim the piece.",施特拉德·馮·扎洛維奇
Strahd's Presence,施特拉德的存在,draft-heading-proposed,heading-only,VEoR,106,data/5/entries/5/entries/5/entries/39/entries/6/entries/1,2,"The cult leaders aren't bluffing. As soon as the characters take the fourth rod piece, Strahd enters Death House and makes his presence known. See the ""{@area Strahd's Presence|2a0|x}"" section below.",施特拉德的存在
Strange Magic,奇怪的魔法,draft-heading-proposed,heading-only,VEoR,61,data/3/entries/6/entries/11/entries/2/entries/4/entries/1/items/1/name,2,Strange Magic,奇怪的魔法
Studio Art Director:,工作室藝術總監：,draft-heading-proposed,heading-only,VNotEE,,data/0/entries/8/entries/0/entries/0/items/0/items/11/name,2,Studio Art Director:,工作室藝術總監：
Stygian Maze,冥河迷宮,draft-heading-proposed,heading-only,VEoR,156,data/8/entries/5/entries/10/entries/1/entries/0,3,{@i Master of the Stygian Maze},冥河迷宮
Summoning,召喚,draft-heading-proposed,heading-only,VEoR,28,data/1/entries/6/entries/2/entries/26/entries/4,12,"Jerot is refining the ritual occurring in the Sacrifice Gallery (area C26) and is too focused on his work to be distracted by combat elsewhere in the catacombs. He trusts his minions to handle any trouble. If intruders reach Jerot's personal chamber, he commands the {@creature nothic} to enter melee while he fights from a distance, summoning Undead defenders if the nothic falls. Jerot fears exposure more than anything else and thus fights to the death.",召喚
Summoning in Progress,正在進行召喚,draft-heading-proposed,heading-only,VEoR,49,data/2/entries/10/entries/6/entries/4/entries/2/name,1,Summoning in Progress,正在進行召喚
Sunshroud,日幕,project-proposed,canonical-name,VEoR,159,data/8/entries/6/entries/1/entries/3/entries/3,7,"Uvashar profits regardless of which nightmare wins the race; the rakshasa merely enjoys tempting mortals with offers to cheat and observing their reactions. If the characters accept Uvashar's deal, Uvashar gives the characters a {@item Potion of Speed} and instructs them to slip the potion into the feed of the nightmare named Sunshroud. Uvashar then points the characters in the direction of the stables.",
Surprise Development,意外發展,draft-heading-proposed,heading-only,VEoR,37,data/2/entries/2/entries/0,6,"This chapter begins sometime after the characters' adventure in Neverwinter—days, months, or years, at your discretion. After you and the players determine what the characters have been doing following their Neverwinter escapades, the heroes are abruptly shunted to a mysterious sanctum in Sigil, the city at the center of the multiverse (see the ""{@area Surprise Development|0ec|x}"" section later in this chapter).",意外發展
Survival,求生,existing-site,heading-only,VNotEE,,data/0/entries/6/entries/5/entries/3/entries/2/entries/0,10,"Characters have the option of assembling a makeshift skiff from the debris here to make traversing the flooded area easier. A character attempting to assemble a skiff must make a {@dc 11} Wisdom ({@skill Survival}) check. On a successful check, the character makes a skiff sturdy enough to support up to two Medium or smaller creatures.",生存
Swerve,斯沃夫,project-proposed,canonical-name,,,,0,,
Swimming the Ruinous Sea,遊過毀滅之海,draft-heading-proposed,heading-only,VEoR,178,data/10/entries/4/entries/8/entries/2/name,1,Swimming the Ruinous Sea,遊過毀滅之海
Séance,降神會,draft-heading-proposed,heading-only,VEoR,97,data/5/entries/5/entries/3/entries/2/name,1,Séance,降神會
T10: Crushing Room Trap,T10: 壓碎房間陷阱,draft-heading-proposed,heading-only,VEoR,140,data/7/entries/5/entries/3/entries/11/name,1,T10: Crushing Room Trap,T10: 壓碎房間陷阱
T11: Strange Altar,T11: 奇異祭壇,draft-heading-proposed,heading-only,VEoR,140,data/7/entries/5/entries/3/entries/12/name,1,T11: Strange Altar,T11: 奇異祭壇
T12: Room of Respite,T12: 休息室,draft-heading-proposed,heading-only,VEoR,141,data/7/entries/5/entries/3/entries/13/name,1,T12: Room of Respite,T12: 休息室
T13: Celestial Sky Mirage,T13: 天界天空的幻象,draft-heading-proposed,heading-only,VEoR,141,data/7/entries/5/entries/3/entries/14/name,1,T13: Celestial Sky Mirage,T13: 天界天空的幻象
T14: Juggernaut Arena,T14: 巨型戰車競技場,draft-heading-proposed,heading-only,VEoR,141,data/7/entries/5/entries/3/entries/15/name,1,T14: Juggernaut Arena,T14: 巨型戰車競技場
T15: Juggernaut Control Room,T15: 巨型戰車控制室,draft-heading-proposed,heading-only,VEoR,141,data/7/entries/5/entries/3/entries/16/name,1,T15: Juggernaut Control Room,T15: 巨型戰車控制室
T16: Acid Pit Crossing,T16: 酸性坑道穿越,draft-heading-proposed,heading-only,VEoR,142,data/7/entries/5/entries/3/entries/17/name,1,T16: Acid Pit Crossing,T16: 酸性坑道穿越
T17: Jade Serpent Guardians' Chamber,T17: 翡翠蛇守衛室,draft-heading-proposed,heading-only,VEoR,142,data/7/entries/5/entries/3/entries/18/name,1,T17: Jade Serpent Guardians' Chamber,T17: 翡翠蛇守衛室
T18: Hall of Discordance,T18: 不和大廳,draft-heading-proposed,heading-only,VEoR,143,data/7/entries/5/entries/3/entries/19/name,1,T18: Hall of Discordance,T18: 不和大廳
T19: Library,T19: 圖書館,draft-heading-proposed,heading-only,VEoR,143,data/7/entries/5/entries/3/entries/20/name,1,T19: Library,T19: 圖書館
T1: False Entrance,T1: 假入口,draft-heading-proposed,heading-only,VEoR,135,data/7/entries/5/entries/3/entries/2/name,1,T1: False Entrance,T1: 假入口
T20a–T20b: Void Closets,T20a–T20b: 虛空壁櫥,draft-heading-proposed,heading-only,VEoR,144,data/7/entries/5/entries/3/entries/21/name,1,T20a–T20b: Void Closets,T20a–T20b: 虛空壁櫥
T21: Phantasmal Mirage,T21: 幻象幻境,draft-heading-proposed,heading-only,VEoR,144,data/7/entries/5/entries/3/entries/22/name,1,T21: Phantasmal Mirage,T21: 幻象幻境
T22: Vortex Bridge,T22: 漩渦橋,draft-heading-proposed,heading-only,VEoR,144,data/7/entries/5/entries/3/entries/23/name,1,T22: Vortex Bridge,T22: 漩渦橋
T23: Arcane Laboratory,T23:奧術實驗室,draft-heading-proposed,heading-only,VEoR,145,data/7/entries/5/entries/3/entries/24/name,1,T23: Arcane Laboratory,T23:奧術實驗室
T24: Underwater Trench Mirage,T24: 水下溝渠幻象,draft-heading-proposed,heading-only,VEoR,145,data/7/entries/5/entries/3/entries/25/name,1,T24: Underwater Trench Mirage,T24: 水下溝渠幻象
T25: Crypt Doors,T25: 墓穴之門,draft-heading-proposed,heading-only,VEoR,146,data/7/entries/5/entries/3/entries/26/name,1,T25: Crypt Doors,T25: 墓穴之門
T26: Crypt,T26: 墓穴,draft-heading-proposed,heading-only,VEoR,146,data/7/entries/5/entries/3/entries/27/name,1,T26: Crypt,T26: 墓穴
T27: Crypt Vault,T27: 墓穴金庫,draft-heading-proposed,heading-only,VEoR,147,data/7/entries/5/entries/3/entries/28/name,1,T27: Crypt Vault,T27: 墓穴金庫
T2: False Entrance,T2: 假入口,draft-heading-proposed,heading-only,VEoR,135,data/7/entries/5/entries/3/entries/3/name,1,T2: False Entrance,T2: 假入口
T3: Tomb Entrance,T3: 墓穴入口,draft-heading-proposed,heading-only,VEoR,136,data/7/entries/5/entries/3/entries/4/name,1,T3: Tomb Entrance,T3: 墓穴入口
T4: Face of the Great Blue Devil,T4: 巨大藍魔的面孔,draft-heading-proposed,heading-only,VEoR,136,data/7/entries/5/entries/3/entries/5/name,1,T4: Face of the Great Blue Devil,T4: 巨大藍魔的面孔
T5: Cave of Seven Casks,T5: 七個桶的洞穴,draft-heading-proposed,heading-only,VEoR,137,data/7/entries/5/entries/3/entries/6/name,1,T5: Cave of Seven Casks,T5: 七個桶的洞穴
T6: Hall of Gemstones,T6: 寶石大廳,draft-heading-proposed,heading-only,VEoR,137,data/7/entries/5/entries/3/entries/7/name,1,T6: Hall of Gemstones,T6: 寶石大廳
T7: Skeleton Closet,T7: 骷髏壁櫥,draft-heading-proposed,heading-only,VEoR,138,data/7/entries/5/entries/3/entries/8/name,1,T7: Skeleton Closet,T7: 骷髏壁櫥
T8: Room of Myriad Archways,T8: 千門之室,draft-heading-proposed,heading-only,VEoR,138,data/7/entries/5/entries/3/entries/9/name,1,T8: Room of Myriad Archways,T8: 千門之室
T9: Forest of Spirits Mirage,T9: 靈魂森林的幻象,draft-heading-proposed,heading-only,VEoR,138,data/7/entries/5/entries/3/entries/10/name,1,T9: Forest of Spirits Mirage,T9: 靈魂森林的幻象
Talking with Cirit,與Cirit交談,draft-heading-proposed,heading-only,VEoR,65,data/3/entries/6/entries/11/entries/10/entries/4/name,1,Talking with Cirit,與Cirit交談
Talking with Daveras,與Daveras交談,draft-heading-proposed,heading-only,VEoR,63,data/3/entries/6/entries/11/entries/5/entries/4/name,1,Talking with Daveras,與Daveras交談
Talking with Figaro,與Figaro交談,draft-heading-proposed,heading-only,VEoR,64,data/3/entries/6/entries/11/entries/6/entries/3/entries/0,3,"Figaro deactivates the cube's barrier if he feels he can trust the characters. The barrier allows sound to pass through, meaning that the characters can talk with Figaro. A character talking with Figaro can make a {@dc 25} Charisma ({@skill Persuasion}) check. On a successful check, Figaro trusts the characters, unlocks the door, and permits the characters to enter.",與Figaro交談
Talking with Ilren,與Ilren交談,draft-heading-proposed,heading-only,VEoR,61,data/3/entries/6/entries/11/entries/2/entries/5/name,1,Talking with Ilren,與Ilren交談
Talking with Inda,與印達交談,draft-heading-proposed,heading-only,VEoR,68,data/3/entries/6/entries/11/entries/16/entries/4/name,2,Talking with Inda,與印達交談
Talking with Kycera,與Kycera交談,draft-heading-proposed,heading-only,VEoR,63,data/3/entries/6/entries/11/entries/4/entries/3/name,1,Talking with Kycera,與Kycera交談
Talking with Lysan and Zastra,與利桑和扎斯特拉對話,draft-heading-proposed,heading-only,VEoR,61,data/3/entries/6/entries/11/entries/2/entries/4/name,1,Talking with Lysan and Zastra,與利桑和扎斯特拉對話
Talking with Newmy,與紐米交談,draft-heading-proposed,heading-only,VEoR,33,data/1/entries/8/entries/2/entries/3/entries/5/name,1,Talking with Newmy,與紐米交談
Talking with Vaeve,與Vaeve對話,draft-heading-proposed,heading-only,VEoR,176,data/10/entries/4/entries/6/entries/1/name,1,Talking with Vaeve,與Vaeve對話
Talo,塔洛,project-proposed,canonical-name,VEoR,132,data/7/entries/4/entries/2/entries/3,6,"There are fifteen human and elf archaeologists on the beach. With the exception of Laysa Matulin, Talo Yieria, Vogren Starcloak, and Marian Xavere (who are described in the following sections), the archaeologists use the {@creature commoner} stat block.",
Talo Yieria,塔洛·伊耶里亞,project-proposed,canonical-name,VEoR,132,data/7/entries/4/entries/2/entries/3,3,"There are fifteen human and elf archaeologists on the beach. With the exception of Laysa Matulin, Talo Yieria, Vogren Starcloak, and Marian Xavere (who are described in the following sections), the archaeologists use the {@creature commoner} stat block.",
"Talo Yieria and Vogren Starcloak, Priests and Healers",Talo Yieria和Vogren Starcloak，牧師和治療者,draft-heading-proposed,heading-only,VEoR,133,data/7/entries/4/entries/3/entries/4/name,1,"Talo Yieria and Vogren Starcloak, Priests and Healers",Talo Yieria和Vogren Starcloak，牧師和治療者
Tasha,塔莎,project-proposed,canonical-name,VEoR,7,data/0/entries/7/entries/4/entries/1,81,"With the help of spies, Kas learned that Alustriel intended to summon two powerful friends to oppose Vecna: the wizards Tasha and Mordenkainen. (For more information about {@area Alustriel|558|x}, {@area Tasha|568|x}, and {@area Mordenkainen|563|x}, see {@adventure appendix B|VEoR|13}.)",塔莎
Teleportation,傳送,existing-site,heading-only,VEoR,38,data/2/entries/5/entries/1,20,"Alustriel magically fused the portal in her sanctum with a {@item Well of Many Worlds}, destroying the magic item in the process. As a result, the portal now leads to numerous locations throughout the multiverse. Further, the portal reacts to magic items and artifacts, allowing those who carry such objects to step through the portal to the exact places they wish to travel. Alustriel carefully maintains the sanctum's secrecy, bringing guests here only after first meeting them in a neutral location. So far, either her portal's strange teleportation properties have gone unnoticed by Sigil's Lady of Pain and her agents, or the Lady of Pain is allowing the portal to function this way for reasons of her own.",傳送
Teleportation Circles,傳送法陣,draft-heading-proposed,heading-only,VEoR,39,data/2/entries/5/entries/2/entries/2/items/2/entry,3,"Effects that allow interplanar travel, such as the {@spell Astral Projection} and {@spell Plane Shift} spells, fail if used to try to enter or leave Sigil, with one exception (see ""Teleportation Circles"" below).",傳送法陣
Teleportation Ward,傳送防護結界,draft-heading-proposed,heading-only,VEoR,191,data/11/entries/3/entries/2/items/2/name,1,Teleportation Ward,傳送防護結界
Telling the Truth,說出真相,draft-heading-proposed,heading-only,VEoR,66,data/3/entries/6/entries/11/entries/11/entries/2/entries/0,2,"Redbud remains silent and motionless until a creature attempts to enter the segment's lower deck (areas Z11–Z13). Initially, Redbud affably discourages characters from proceeding deeper into the wreck; when pressed, Redbud claims this is to protect them from hungry parasites that have nested below. However, a character who makes a successful {@dc 13} Wisdom ({@skill Insight}) check intuits that while Redbud is telling the truth about monsters below, the treant has ulterior reasons for keeping the characters away from the lower deck.",說出真相
Tenser,譚森,project-proposed,canonical-name,VEoR,249,data/13/entries/7/entries/2/entries/1,1,"As his fame on Oerth grew, Mordenkainen became the leader of a powerful group of spellcasters called the Circle of Eight. The group included several wizards who similarly pioneered new spells, including Tenser and Bigby. Eventually, the circle disbanded after it stopped an uprising organized by Vecna. That development fueled Mordenkainen's lifelong hatred of the lich.",
Teremini,特雷米尼,project-proposed,matching-English-source-string-only,VEoR,111,data/6/entries/1,64,"To find the next piece of the {@item Rod of Seven Parts|VEoR}, the characters must travel to the world of Krynn where the Blue Fire Wardens, a coalition of benevolent lycanthropes, have clashed with the death knight {@creature Lord Soth|DSotDQ} and his minions. By infiltrating a heavily fortified keep, rescuing the Blue Fire Wardens' leader, and unraveling the schemes of the evil mage Teremini Nightsedge, the characters can claim the fifth rod piece.",特瑞米尼;泰瑞米尼;提瑞米尼
Teremini Nightsedge,特雷米尼·奈特斯吉德,existing-site,heading-only,VEoR,111,data/6/entries/1,8,"To find the next piece of the {@item Rod of Seven Parts|VEoR}, the characters must travel to the world of Krynn where the Blue Fire Wardens, a coalition of benevolent lycanthropes, have clashed with the death knight {@creature Lord Soth|DSotDQ} and his minions. By infiltrating a heavily fortified keep, rescuing the Blue Fire Wardens' leader, and unraveling the schemes of the evil mage Teremini Nightsedge, the characters can claim the fifth rod piece.",特雷米尼·奈特斯吉德
Teremini's Vault,特雷米尼的金庫,draft-heading-proposed,heading-only,VEoR,115,data/6/entries/6/entries/1/entries/1/items/0/name,1,Teremini's Vault,特雷米尼的金庫
Terrors of Space,太空的恐怖,draft-heading-proposed,heading-only,VEoR,61,data/3/entries/6/entries/11/entries/2/entries/4/entries/1/items/2/name,1,Terrors of Space,太空的恐怖
The Archmages' Desperation,大法師們的絕望,draft-heading-proposed,heading-only,VEoR,38,data/2/entries/4/entries/2/name,1,The Archmages' Desperation,大法師們的絕望
The Astral Plane,星光位面,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/8/entries/4/entries/0,12,{@adventure Chapter 3|VEoR|3} takes place on the Astral Plane. The characters learn that the second rod piece is in the wreckage of a spelljamming ship called the {@i Lambent Zenith}. The ship was carrying the piece when it crashed into a dying god's body adrift on the Astral Sea. The characters soon discover that a dragon-like creature devoured the piece and retreated into the heart of the god. The characters must confront the creature and retrieve the rod piece.,星光位面
The Blue Fire Wardens,藍火守衛者,draft-heading-proposed,heading-only,VEoR,111,data/6/entries/1,12,"To find the next piece of the {@item Rod of Seven Parts|VEoR}, the characters must travel to the world of Krynn where the Blue Fire Wardens, a coalition of benevolent lycanthropes, have clashed with the death knight {@creature Lord Soth|DSotDQ} and his minions. By infiltrating a heavily fortified keep, rescuing the Blue Fire Wardens' leader, and unraveling the schemes of the evil mage Teremini Nightsedge, the characters can claim the fifth rod piece.",藍火守衛者
The Cage,籠子,draft-heading-proposed,heading-only,VEoR,29,data/1/entries/6/entries/2/entries/27/entries/5/name,4,The Cage,籠子
The Characters Defeat Kas,角色們擊敗卡斯,draft-heading-proposed,heading-only,VEoR,44,data/2/entries/7/entries/1/entries/5/entries/3/name,3,The Characters Defeat Kas,角色們擊敗卡斯
The Characters' Goals,角色們的目標,draft-heading-proposed,heading-only,VEoR,118,data/6/entries/8/entries/4/name,1,The Characters' Goals,角色們的目標
The Cliffside Redoubt,懸崖堡壘,draft-heading-proposed,heading-only,VEoR,175,data/10/entries/2/entries/0,8,"This chapter begins where the previous chapter ended, after the characters followed Kas's trail to Carapace Ridge, a low dip in a cliff that provides access to a beach below. The characters' search for Kas takes them to several locations, from the Ruinous Citadel, where {@creature Miska the Wolf-Spider|VEoR} is in the process of breaking free from his prison; to the Hurricane Tower, where the forces of Lolth marshal; and to the cliffside redoubt, where Kas retreated to plan. Along the way, they encounter Vaeve, a {@creature drow mage} who is loyal to neither Lolth nor Kas, and who offers the characters useful information.",懸崖堡壘
The Corpse Market,屍體市場,draft-heading-proposed,heading-only,VEoR,31,data/1/entries/7/entries/6/name,4,The Corpse Market,屍體市場
The Crying Room,哭泣之室,draft-heading-proposed,heading-only,VEoR,109,data/5/entries/6/entries/4/entries/5/name,1,The Crying Room,哭泣之室
The Cult Scatters,邪教四散,draft-heading-proposed,heading-only,VEoR,35,data/1/entries/8/entries/3/name,1,The Cult Scatters,邪教四散
The Deadbark Dryad,枯皮樹精,draft-heading-proposed,heading-only,VEoR,114,data/6/entries/5/entries/5/name,1,The Deadbark Dryad,枯皮樹精
The Dispute,爭端,draft-heading-proposed,heading-only,VEoR,79,data/4/entries/7/entries/1/name,4,The Dispute,爭端
The Engine's Aid,引擎的援助,draft-heading-proposed,heading-only,VEoR,90,data/4/entries/8/entries/6/entries/6/name,1,The Engine's Aid,引擎的援助
The First World,第一世界,draft-heading-proposed,heading-only,VEoR,166,data/8/entries/7/entries/4/entries/5/entries/5/items/0/name,7,The First World,第一世界
The Last Peylon Fruit,最後的佩隆果,draft-heading-proposed,heading-only,VEoR,114,data/6/entries/5/entries/5/entries/1/entries/0/name,1,The Last Peylon Fruit,最後的佩隆果
The Market's Goods,市場的商品,draft-heading-proposed,heading-only,VEoR,31,data/1/entries/7/entries/6/entries/2/name,1,The Market's Goods,市場的商品
The Mists,迷霧,draft-heading-proposed,heading-only,VEoR,86,data/4/entries/8/entries/5/entries/18/entries/0/entries/0,12,A wood-and-steel captain's chair tops the platform in the center of this room. Slumped in the chair is a skeletal corpse wearing Cyran regalia. The skeleton wears a silver helmet with a sizable dent. A view port made from shimmering crystal overlooks the mists of the Mournland.,迷霧
The Other Wizards,其他法師,draft-heading-proposed,heading-only,VEoR,170,data/9/entries/4/entries/5/entries/1/name,1,The Other Wizards,其他法師
The Peylon Tree,佩隆樹,draft-heading-proposed,heading-only,VEoR,111,data/6/entries/2/entries/4/entries/1/items/0/entry,13,"The {@creature Deadbark Dryad|VEoR|dryad} Gazaia hid and watched while soldiers attacked the peylon tree where she lived and looted the fifth piece of the {@item Rod of Seven Parts|VEoR}, which was sustaining the tree. Gazaia now hides in the grotto ({@area area P4|2d6|x}) described in the ""{@area Peylon Tree Locations|2cc|x}"" section later in this chapter.",佩隆樹
The Power of Secrets,秘密的力量,draft-heading-proposed,heading-only,VEoR,14,data/0/entries/11/name,16,The Power of Secrets,秘密的力量
The Red Belvedere,紅貝爾維德爾,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/7/entries/5/entries/1/entries/1/rows/6/4,38,The Red Belvedere casino,紅貝爾維德爾
The Ritual of Remaking,重塑儀式,draft-heading-proposed,heading-only,VEoR,5,data/0/entries/5/entries/0,9,"For many years, the lich Vecna has imagined remaking existence. When this adventure starts, Vecna is already a god. Never truly satisfied, he yearns to become the most powerful being in the multiverse. Unfortunately for his enemies, Vecna recently devised the Ritual of Remaking to turn his dreams into reality.",重塑儀式
The Rod Piece and Its Guardian,法杖碎片及其守護者,draft-heading-proposed,heading-only,VEoR,135,data/7/entries/5/entries/2/entries/5/name,1,The Rod Piece and Its Guardian,法杖碎片及其守護者
The Rod's Pieces,魔杖的碎片,draft-heading-proposed,heading-only,VEoR,9,data/0/entries/7/entries/5/entries/1/name,2,The Rod's Pieces,魔杖的碎片
The Ruby Dragon,紅寶石龍,draft-heading-proposed,heading-only,VEoR,164,data/8/entries/7/entries/1,2,"This floor is also home to the casino proprietor's office, which connects to a hidden sanctum used to communicate directly with Tiamat. Within this sanctum, Windfall keeps the final piece of the {@item Rod of Seven Parts|VEoR}, hoping to amplify the rod's ability to cast {@spell Simulacrum} with Tiamat's power and re-create her master's beloved lost creation: Sardior, the ruby dragon.",紅寶石龍
The Ruinous Sea,毀滅之海,draft-heading-proposed,heading-only,VEoR,12,data/0/entries/8/entries/11/entries/0,26,"In {@adventure chapter 10|VEoR|10}, the characters follow Kas through Pandemonium toward the Ruinous Sea, an ocean of swirling, impassable, chaotic magic. On the coast, a battle rages between the demonic forces of Kas, who is attempting to free Miska the Wolf-Spider from his prison in the nearby Ruinous Citadel, and the demon-god Lolth, who is allied with Vecna. The characters can manipulate the battle, or they can race straight to Kas, who eventually reveals the location of Vecna's ritual.",毀滅之海
The Sigil Sanctum,印記聖所,draft-heading-proposed,heading-only,VEoR,38,data/2/entries/5/name,11,The Sigil Sanctum,印記聖所
The Simulacrum Project,模擬像計劃,draft-heading-proposed,heading-only,VEoR,166,data/8/entries/7/entries/4/entries/5/entries/5/items/2/name,1,The Simulacrum Project,模擬像計劃
The Stolen Shard,被盜的碎片,draft-heading-proposed,heading-only,VEoR,115,data/6/entries/6/entries/1/entries/1/items/1/name,1,The Stolen Shard,被盜的碎片
The Tower Falls,塔樓倒塌,draft-heading-proposed,heading-only,VEoR,180,data/10/entries/5/entries/6/entries/3/entries/4/entries/1,2,"The tower creaks ominously if both anchors are cut. If the four anchors in area X1 have also been cut, the tower falls.",塔樓倒塌
The Ulmist Inquisition,烏爾米斯特審問局,draft-heading-proposed,heading-only,VEoR,95,data/5/entries/4/entries/6/name,5,The Ulmist Inquisition,烏爾米斯特審問局
The Vampire Notices,吸血鬼注意到了,draft-heading-proposed,heading-only,VEoR,180,data/10/entries/5/entries/7/entries/2/items/3/name,2,The Vampire Notices,吸血鬼注意到了
The Way Forward,前進的道路,draft-heading-proposed,heading-only,VEoR,172,data/9/entries/5/entries/4/entries/7/name,1,The Way Forward,前進的道路
The Wizards Three,三巫師,project-proposed,canonical-name,VEoR,7,data/0/entries/7/entries/4/name,19,The Wizards Three,三位法師
Third Rod Piece,第三根法杖部件,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/8/entries/5/entries/0,6,"{@adventure Chapter 4|VEoR|4} takes place on the continent of Khorvaire in the world of Eberron. The characters learn that the third rod piece is located in the Mournland, a magical wasteland. Eventually, the characters discover that the piece is located within an enormous, deactivated construct called Landro. The characters must navigate this colossus and retrieve the rod piece from Landro's engine room.",第三根法杖部件
Three Moons Vault,三月亮金庫,draft-heading-proposed,heading-only,VEoR,10,data/0/entries/7/entries/5/entries/1/entries/1/rows/4/4,39,The Three Moons Vault's upper level,三月亮金庫
Tiamat,提亞馬特,existing-site,canonical-name,VEoR,11,data/0/entries/8/entries/9/entries/0,46,"{@adventure Chapter 8|VEoR|8} takes place near the dragon god Tiamat's lair in Avernus, the first layer of the Nine Hells. The characters learn Tiamat obtained the seventh rod piece and stashed it somewhere near her lair. The characters discover that the rod piece is inside a casino called the Red Belvedere. They must infiltrate a members-only section and either defeat a champion of Tiamat or convince the champion to surrender the rod piece.",提亞瑪特;提阿瑪特
Tier 1,第一階段(T1),draft-heading-proposed,heading-only,VEoR,161,data/8/entries/6/entries/3/entries/3/entries/4/items/0/name,1,Tier 1,第一階段(T1)
Tier 2,第二階段(T2),draft-heading-proposed,heading-only,VEoR,161,data/8/entries/6/entries/3/entries/3/entries/4/items/1/name,1,Tier 2,第二階段(T2)
Tier 3,第三階段(T3),draft-heading-proposed,heading-only,VEoR,161,data/8/entries/6/entries/3/entries/3/entries/4/items/2/name,1,Tier 3,第三階段(T3)
Timelessness,永恆之境,existing-site,heading-only,VEoR,57,data/3/entries/4/entries/1/entries/3/items/1/name,1,Timelessness,永恆之境
To Cheat or Not to Cheat,作弊還是不作弊,draft-heading-proposed,heading-only,VEoR,159,data/8/entries/6/entries/1/entries/3/name,1,To Cheat or Not to Cheat,作弊還是不作弊
To Tiamat's Lair,前往提亞瑪特的巢穴,draft-heading-proposed,heading-only,VEoR,152,data/8/entries/5/entries/1,4,"The Red Belvedere is more than a monument to the Dragon Queen. The casino is connected via a tunnel to Tiamat's lair, and Tiamat can hear every prayer and proclamation of her power uttered within the buildings' walls.",前往提亞瑪特的巢穴
Tomb Locations,墳墓位置,draft-heading-proposed,heading-only,VEoR,32,data/1/entries/8/entries/2/name,2,Dolindar Tomb Locations,墳墓位置
