english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
South Corridor,南走廊,project-proposed,heading-only,KftGV,142,data/9/entries/10/entries/3/entries/7/entries/5/name,2,South Corridor,
Southeast Corridor,東南走廊,project-proposed,heading-only,KftGV,144,data/9/entries/10/entries/3/entries/13/entries/2/name,2,Southeast Corridor,
Speaking with the Dead,與死者對話,project-proposed,heading-only,KftGV,169,data/11/entries/8/entries/7/entries/4/entries/1/items/2/name,1,Speaking with the Dead,
Spellcasting,施法,existing-site,heading-only,KftGV,25,data/1/entries/8/entries/3/entries/2/entries/2/entries/2/entries/0/name,11,Spellcasting,
Spellcasting (Humanoid or Hybrid Form Only),施法（僅類人與半人形態）,existing-site,heading-only,KftGV,188,data/12/entries/9/entries/5/entries/15/entries/3/entries/0/name,1,Spellcasting (Humanoid or Hybrid Form Only),
Spiked Pit,尖刺陷坑,project-proposed,heading-only,KftGV,127,data/8/entries/7/entries/3/entries/10/entries/2,2,"If a creature steps on the rug without saying the password, ""quixotic,"" the rune summons an {@creature invisible stalker}. The invisible stalker doesn't reveal its presence or attack immediately, waiting to do so until the characters either remove a book from the room or try to cross the spiked pit in {@area area T10|333|x}.",
Spoke and Wheel,輻條與車輪,project-proposed,canonical-name,KftGV,120,data/8/entries/5/entries/3/entries/0,2,"Goldenbeard asks the characters to meet with him in the back room of a restaurant, the Spoke and Wheel. When the party arrives, read the following:",
Spyglass,望遠鏡,existing-site,heading-only,KftGV,95,data/6/entries/8/entries/5/entries/21/entries/0/entries/0,7,A wooden railing encloses this balcony. Mounted on one corner of the railing is a copper spyglass.,
Stable Hand,馬伕,project-proposed,heading-only,KftGV,92,data/6/entries/8/entries/5/entries/4/entries/1/name,3,Stable Hand,
Staircase,樓梯,project-proposed,heading-only,KftGV,19,data/1/entries/7/entries/2/entries/2/entries/0/entries/0,47,"Statues depicting robed human women flank the sides of this public mingling space, which boasts a marble column in the center. The museum's information desk is situated just inside the front doors. To the north is a grand staircase draped in rich carpet.",
Staircases,樓梯,project-proposed,heading-only,KftGV,44,data/3/entries/9/entries/3/entries/2/entries/0/entries/0,9,"A sickly sweet scent hangs in the air of this dusty foyer. Two staircases rise from the hardwood floor to a balcony, and a glass chandelier hangs above the center of the room. Below the chandelier, the pelt of an owlbear has been made into a fine rug, its head staring at the entrance.",
Stairs,樓梯,existing-site,heading-only,KftGV,16,data/1/entries/6/entries/4/entries/5/entries/1/entries/1/items/1,32,At the bottom of the stairs in {@area area V1|035|x},
Starting the Adventure,開始冒險,project-proposed,heading-only,KftGV,27,data/2/entries/5/name,1,Starting the Adventure,
Stat Blocks,資料卡,project-proposed,heading-only,KftGV,7,data/0/entries/5/entries/3/entries/9,9,"If a fight breaks out between the characters and a rival crew, use stat blocks for the rivals that are appropriate for the adventure's level, as indicated in the Rival Crew Statistics table. The stat blocks can be found in the {@book Monster Manual|MM}.",
Station Shutdown Switch,電站關閉開關,project-proposed,heading-only,KftGV,79,data/5/entries/10/entries/4/entries/6/entries/4/entries/1/items/3/name,1,Station Shutdown Switch,
Statues,雕像,project-proposed,heading-only,KftGV,16,data/1/entries/6/entries/4/entries/5/entries/2/name,20,Animated Statues,
Steal the Diadem,偷走頭飾,project-proposed,heading-only,KftGV,119,data/8/entries/1,4,"Over the years, the notorious elf thief {@creature Nixylanna Vidorant|KftGV} has stolen many famed prizes and stored them in her vault. Her former partner believes one of these trophies—a ruby diadem—rightly belongs to him. He hires the characters to infiltrate Vidorant's vault, bypass its security features, and steal the diadem. In a twist, the characters come face-to-face with Vidorant, and she offers them a deal that's hard to refuse.",
Stealing Keys,偷鑰匙,project-proposed,heading-only,KftGV,16,data/1/entries/6/entries/4/entries/7/entries/1/items/3/name,1,Stealing Keys,
Stealing the Murkmire Stone,偷取穆克米爾石,project-proposed,heading-only,KftGV,13,data/1/entries/5/entries/5/entries/5/entries/2/items/0/entry,2,"The characters need to reconnoiter the museum in search of security measures, steal the Murkmire Stone at an opportune time (see ""Stealing the Murkmire Stone"" below), and deliver it to Dr. Dannell. She'll wait for them in an alley between the museum and the Sage's Quill.",
Stealing the Necklace,偷走項鍊,project-proposed,heading-only,KftGV,184,data/12/entries/9/entries/4/name,1,Stealing the Necklace,
Stealing the Shard Solitaire,竊取鑽石孤鑽,project-proposed,heading-only,KftGV,177,data/12/entries/3/entries/4/name,1,Stealing the Shard Solitaire,
Step 1,第一步,project-proposed,heading-only,KftGV,32,data/2/entries/7/entries/4/entries/1/entries/1/items/0/name,1,Step 1,
Step 2,第二步,project-proposed,heading-only,KftGV,32,data/2/entries/7/entries/4/entries/1/entries/1/items/1/name,1,Step 2,
Step 3,第三步,project-proposed,heading-only,KftGV,32,data/2/entries/7/entries/4/entries/1/entries/1/items/2/name,1,Step 3,
Step 4,第四步,project-proposed,heading-only,KftGV,32,data/2/entries/7/entries/4/entries/1/entries/1/items/3/name,1,Step 4,
Storage Closets,儲藏室,project-proposed,heading-only,KftGV,185,data/12/entries/9/entries/5/entries/4/entries/2/entries/2,4,"Oren senses trouble between Lord and Lady Adulare, but he won't pry into their affairs, and he gently discourages other staff from doing the same. He carries a key for the storage closets in the cellar ({@area area P18|4a9|x}) but doesn't recall anything important being stored in them.",
Strike a Blow,打擊一下,project-proposed,heading-only,KftGV,87,data/6/entries/4/entries/1/items/2/name,2,Strike a Blow,
Strong Winds,強風,project-proposed,heading-only,KftGV,165,data/11/entries/7/entries/6/entries/4/name,2,Strong Winds,
Students,學生,project-proposed,heading-only,KftGV,103,data/7/entries/3/entries/3,41,"Sythian had inherited his parents' estate and debts, but a mysterious poison killed off the family's olive orchard, leaving him with nothing but the mansion and its furnishings. Those furnishings included a multitude of musical instruments Sythian's parents had bought in the hopes of making him a musical prodigy. While he excelled at none of the instruments, he realized he could pay off his family's debts by turning his home into a conservatory for young musicians from wealthy families. One of his current students, Wylie van Timmel, shows great promise. Sythian hatched a plan to snatch Golden Axe from Frody's grave and give it to Wylie as a present, hoping to earn the favor and long-term financial support of her wealthy family.",
Studio Art Director,工作室藝術總監,project-proposed,heading-only,KftGV,,data/14/entries/0/items/1/entries/0/entries/0/items/2/name,1,Studio Art Director,
Stygian Baths,冥河浴場,project-proposed,heading-only,KftGV,35,data/2/entries/7/entries/7/entries/8/name,2,A6: Phlegethosian Spa & Stygian Baths,
Sundown Crossing,日落十字路口,project-proposed,heading-only,KftGV,181,data/12/entries/7/entries/5/entries/3/entries/2,2,"Most of the docks are 10 feet long, but one particularly old and creaky dock is 50 feet long. This dock extends into the lake and allows easy access to Loch Wynnis's fey crossing (see ""{@area Sundown Crossing|469|x}"" below).",
Supply Deliveries,供應品交付,project-proposed,heading-only,KftGV,88,data/6/entries/6/entries/7/entries/1/items/5/name,1,Supply Deliveries,
Surveilling the Target,監視目標,project-proposed,heading-only,KftGV,121,data/8/entries/6/entries/2/name,1,Surveilling the Target,
Suspicion,懷疑,project-proposed,heading-only,KftGV,24,data/1/entries/8/entries/3/entries/1/entries/3/entries/0,29,"Now that she knows her theories about the Murkmire Stone were correct, Dr. Dannell seeks to regain her position at Varkenbluff University. She has assembled proof that the Murkmire Stone is an eldritch creature's egg. But the museum's curator blocks her reinstatement bid—and then goes missing, casting further suspicion on Dr. Dannell. Dr. Dannell offers the characters a share of her future earnings for their help tracking down the curator and convincing her to reverse her vote against Dr. Dannell. The characters follow Alda's trail through Varkenbluff's high society and discover the curator is the head of an illegal syndicate fencing stolen objects. The characters must confront her and her minions to save Dr. Dannell's reputation and prevent stolen historical objects from being sold illegally.",
Syr Isbeth,伊絲貝絲爵士,project-proposed,canonical-name,KftGV,195,data/13/entries/5/entries/1/entries/1,2,"Syr Isbeth, the human leader of the defense effort, received a missive from the arcanaloth Nebukath professing the arcanaloth's sympathies for her cause and providing information about the book's location. Syr Isbeth doesn't know whether Nebukath can be trusted, but stealing the book would stymie Vrakir's war effort—it's too good an opportunity to pass up. She asks the characters to undertake this perilous mission, promising them the title to a regional stronghold, along with its retinue of five {@creature Knight||knights} and one hundred {@creature Guard||guards}, if they bring her the book or proof of its destruction.",
Sythian,西提安,project-proposed,canonical-name,KftGV,103,data/7/entries/3/entries/2,120,"Frody's body was returned to Toadhop and laid to rest in the earth next to his mother, Veena, and his sister, Marigold. Golden Axe was buried with him. Shortly after Frody was interred, a tiefling named {@creature Sythian Skalderang|KftGV}, who lived many miles away, learned of the famous bard's untimely death.",賽西安;斯提安;希西安
Sythian Skalderang,西提安·斯考德蘭,existing-site,heading-only,KftGV,103,data/7/entries/3/entries/2,14,"Frody's body was returned to Toadhop and laid to rest in the earth next to his mother, Veena, and his sister, Marigold. Golden Axe was buried with him. Shortly after Frody was interred, a tiefling named {@creature Sythian Skalderang|KftGV}, who lived many miles away, learned of the famous bard's untimely death.",
Sythian's Debts,西提安的債務,project-proposed,heading-only,KftGV,105,data/7/entries/6/entries/5/entries/3/items/1/name,2,Sythian's Debts,
Sythian's Suspicion,西提安的懷疑,project-proposed,heading-only,KftGV,111,data/7/entries/8/entries/8/entries/3/entries/0,2,"Sythian owes money to various loan sharks and banks. Characters who claim to represent one of these individuals or institutions must succeed on a {@dc 15} Charisma ({@skill Deception}) check to convince Sythian that they are who they say they are. If one or more characters fail this check, Sythian becomes suspicious (see ""Sythian's Suspicion"" below).",
T10: Pit,T10: 深坑,project-proposed,heading-only,KftGV,128,data/8/entries/7/entries/3/entries/11/name,1,T10: Pit,
T11a–b: Stairwell,T11a–b: 樓梯井,project-proposed,heading-only,KftGV,128,data/8/entries/7/entries/3/entries/12/name,1,T11a–b: Stairwell,
T12: Balcony,T12: 陽臺,project-proposed,heading-only,KftGV,128,data/8/entries/7/entries/3/entries/13/name,1,T12: Balcony,
T13: Vidorant's Quarters,T13: 維朵蘭特的住所,project-proposed,heading-only,KftGV,128,data/8/entries/7/entries/3/entries/14/name,1,T13: Vidorant's Quarters,
T14: Strong Room,T14: 堅固房間,project-proposed,heading-only,KftGV,129,data/8/entries/7/entries/3/entries/15/name,1,T14: Strong Room,
T15: Inner Vault,T15: 內金庫,project-proposed,heading-only,KftGV,129,data/8/entries/7/entries/3/entries/16/name,1,T15: Inner Vault,
T1: Lobby,T1: 大廳,project-proposed,heading-only,KftGV,124,data/8/entries/7/entries/3/entries/2/name,1,T1: Lobby,
T2: Break Room,T2: 休息室,project-proposed,heading-only,KftGV,124,data/8/entries/7/entries/3/entries/3/name,1,T2: Break Room,
T3: Gem Room,T3: 寶石室,project-proposed,heading-only,KftGV,124,data/8/entries/7/entries/3/entries/4/name,1,T3: Gem Room,
T4: Scrolls and Potions Room,T4: 卷軸與藥水室,project-proposed,heading-only,KftGV,126,data/8/entries/7/entries/3/entries/5/name,1,T4: Scrolls and Potions Room,
T5: Documents Room,T5: 檔案室,project-proposed,heading-only,KftGV,126,data/8/entries/7/entries/3/entries/6/name,1,T5: Documents Room,
T6: Gallery,T6: 畫廊,project-proposed,heading-only,KftGV,127,data/8/entries/7/entries/3/entries/7/name,1,T6: Gallery,
T7: Armory,T7: 軍械庫,project-proposed,heading-only,KftGV,127,data/8/entries/7/entries/3/entries/8/name,1,T7: Armory,
T8: Zoo,T8: 動物園,project-proposed,heading-only,KftGV,127,data/8/entries/7/entries/3/entries/9/name,1,T8: Zoo,
T9: Library,T9: 圖書館,project-proposed,heading-only,KftGV,127,data/8/entries/7/entries/3/entries/10/name,1,T9: Library,
Taproom,酒吧間,project-proposed,heading-only,KftGV,80,data/5/entries/10/entries/5/entries/4/entries/1,3,"{@adventure Map 5.2|KftGV|5|Map 5.2: DM's map} includes an inset map that shows the tavern's interior, which consists of a cellar and a taproom.",
Tavio,塔維奧,project-proposed,canonical-name,KftGV,135,data/9/entries/8/entries/1,29,"Years later, the mayor passed away and his son, Tavio, was elected to replace him. Aminta, who had become involved with the Onyx Scar crime syndicate, persuaded {@creature Rilago|KftGV} to join her search for the tomb and convinced Tavio to overlook their endeavor. Aminta and {@creature Rilago|KftGV} found the tomb and Xeluan's petrified remains, but no treasure. Disappointed, they tried to profit by shattering the giant's body, only to find it indestructible.",
Tavio Solana,塔維奧·索拉納,project-proposed,canonical-name,KftGV,136,data/9/entries/9/entries/3/entries/2/entries/2/items/2/entry,4,"""I recently spoke to the Tavio Solana, the mayor. He grew uncomfortable when I mentioned {@creature Rilago|KftGV}. It was Tavio's father, the previous mayor, who refused to allow the excavation of Xeluan's tomb. I don't believe Tavio had anything to do with {@creature Rilago|KftGV}'s disappearance, but I can't help but think Tavio knows something about it.""",
Teleportation Ward,傳送防護結界,project-proposed,heading-only,KftGV,162,data/11/entries/6/entries/6/items/4/name,3,Teleportation Ward,
The Accursed Shard,詛咒之碎片,project-proposed,heading-only,KftGV,133,data/9/entries/5/name,1,The Accursed Shard,
The Adulares,阿杜拉雷家族,project-proposed,heading-only,KftGV,179,data/12/entries/6/entries/0,7,"As they travel to Loch Wynnis in the company of Fifel, the characters can ask the satyr for information about the {@item Shard Solitaire (Diamond)|KftGV|shard solitaire}, the Adulares, the winter solstice gala, and Paliset Hall.",
The Afterlife Casino,來世賭場,project-proposed,heading-only,KftGV,27,data/2/entries/1,14,"At the Afterlife Casino, a three-dragon ante tournament called the Grand Minauros Invitational awards one winner with a sizable purse and a golden erinyes statuette. A former gambler with a score to settle hires the characters to steal the statuette as well as gold from the casino's vault before the tournament ends and the winner is declared. The characters must case the casino, steal what they came for, and escape.",
The Breaker's Map,破碎者地圖,project-proposed,heading-only,KftGV,56,data/4/entries/6/entries/2,2,"Give the players a copy of {@adventure map 4.1|KftGV|4|Map 4.1: Players' Map} (see ""The Breaker's Map"" below), and read the following text:",
The Castle Falls,城堡墜落,project-proposed,heading-only,KftGV,158,data/10/entries/7/entries/7/entries/18/entries/7/entries/4/items/3/name,1,The Castle Falls,
The Clock Is Ticking,時間在滴答作響,project-proposed,heading-only,KftGV,12,data/1/entries/5/entries/5/name,1,The Clock Is Ticking,
The Concordant Express,協和快車,project-proposed,heading-only,KftGV,5,data/0/entries/3/entries/5/entries/3/rows/10/0,29,{@adventure Affair on the Concordant Express|KftGV|11},
The Crestfall Coven,失落女巫團,project-proposed,heading-only,KftGV,177,data/12/entries/3/entries/1,11,"Lady {@creature Zorhanna Adulare|KftGV} is an elf and a retired adventurer. On one of her many adventures, she stole a diamond {@item Shard Solitaire (Diamond)|KftGV|shard solitaire} (a magic item described at the {@area end of the adventure|4bd|x}) from a trio of night hags known as the Crestfall Coven. Zorhanna later mounted the diamond into a glittering platinum necklace, which she often wears during special occasions. Trapped within the iridescent facets of the {@item shard solitaire|KftGV} is an unstable extradimensional rift that gives the diamond its remarkable powers.",
The Devil in the Details,細節中的魔鬼,project-proposed,heading-only,KftGV,56,data/4/entries/6/entries/6/name,1,The Devil in the Details,
The Direct Approach,直接方法,project-proposed,heading-only,KftGV,111,data/7/entries/8/entries/8/name,1,The Direct Approach,
The Entity,實體,project-proposed,heading-only,KftGV,44,data/3/entries/9/entries/2/entries/2/entries/1/name,9,The Entity,
The Golden Vault,金庫,project-proposed,heading-only,KftGV,5,data/0/entries/0,108,"{@i Keys from the Golden Vault} presents thirteen Dungeons & Dragons adventures that feature heists. In each adventure, the characters receive a mission, plan the job, execute their plan, and try to escape the scene. You can run each heist as a standalone adventure or as part of a larger campaign (see ""{@area A Campaign of Heists|005|x}"" later in this introduction). Each adventure can be adapted to take place in any campaign setting you wish.",
The Harbor,港口,project-proposed,heading-only,KftGV,198,data/13/entries/7/entries/5/entries/1/items/2/name,12,The Harbor,
The Heart Dies,心臟死亡,project-proposed,heading-only,KftGV,158,data/10/entries/7/entries/7/entries/18/entries/7/entries/4/items/0/name,2,The Heart Dies,
The Hounds Are Restored,獵犬得到恢復,project-proposed,heading-only,KftGV,159,data/10/entries/9/entries/1/items/4/name,1,The Hounds Are Restored,
The Match Thief,火柴小偷,project-proposed,heading-only,KftGV,156,data/10/entries/7/entries/7/entries/13/entries/2/name,2,The Match Thief,
The Moving MacGuffin,移動的麥高芬,project-proposed,heading-only,KftGV,7,data/0/entries/5/entries/2/name,2,The Moving MacGuffin,
The Murkmire Malevolence,穆克米爾的邪惡,project-proposed,canonical-name,KftGV,5,data/0/entries/3/entries/5/entries/3/rows/0/0,4,{@adventure The Murkmire Malevolence|KftGV|1},沼澤泥潭的惡意
The Murkmire Stone,穆爾米爾石,project-proposed,heading-only,KftGV,9,data/0/entries/5/entries/3/entries/13/entries/3/rows/0/1,47,"Museum curator Alda Arkin hires the rivals to steal the Murkmire Stone, a curiosity she knows would fetch a high price on the black market.",
The Old Dartwild Cabin,老達特維爾德小木屋,project-proposed,heading-only,KftGV,104,data/7/entries/5/entries/1/entries/1/entries/2,3,"The good folk of Toadhop would like it very much if you, being adventurers, could pay a visit to the old Dartwild cabin and find out why Toadhop's most famous bard has returned from the dead. The sooner he stops stinking up the place, the sooner he can be laid to rest—again.",
The Opening Gala,開幕式,project-proposed,heading-only,KftGV,15,data/1/entries/6/name,1,The Opening Gala,
The Overlook,瞭望區,project-proposed,canonical-name,KftGV,35,data/2/entries/7/entries/7/entries/0,10,The casino is divided into nine areas of gaming and entertainment. The north end of the casino ends in an 80-foot rocky cliff face. The river that runs through the casino pours over the cliff at the overlook ({@area area A10|0c0|x}) and empties into a larger body of water below.,
The Overlook (Area L12),俯瞰點（區域L12）,project-proposed,heading-only,KftGV,83,data/5/entries/10/entries/7/name,1,The Overlook (Area L12),
The Prize,獎品,project-proposed,heading-only,KftGV,27,data/2/entries/3/entries/3,2,"Now, Verity needs the characters to break into the vault at the Afterlife Casino, steal the erinyes statuette meant to be the prize for the casino's three-dragon ante tournament, and retrieve her share of the money from the vault. For Verity, it's not the money or the statuette that matters—it's ensuring that Quentin's betrayal comes back to haunt him, and that he knows the person he betrayed made him pay.",
The Reward,回報,project-proposed,heading-only,KftGV,13,data/1/entries/5/entries/5/entries/9/name,5,The Reward,
The Solitaire Cracks,索利塔裡裂縫,project-proposed,heading-only,KftGV,190,data/12/entries/9/entries/5/entries/19/entries/3/entries/0,3,"The rift is a one-way portal to the extraplanar space inside the {@item Shard Solitaire (Diamond)|KftGV|shard solitaire}. A creature that enters the rift's space immediately disappears, then reappears in {@area area P20|4af|x}in a random unoccupied space atop the rock marked A or B on {@area map 12.2|472|x}. The rift can't be dispelled, but it disappears when the {@item Shard Solitaire (Diamond)|KftGV|shard solitaire} ceases to be magical (see ""{@area The Solitaire Cracks|4b7|x}"" later in the adventure).",
The Stranger,陌生人,existing-site,heading-only,KftGV,9,data/0/entries/5/entries/3/entries/13/entries/3/rows/10/1,51,The rivals are members of {@creature the Stranger|KftGV}'s former outlaw gang. They are determined to free {@creature the Stranger|KftGV} before the Concordant Express reaches Mechanus.,
The Stygian Gambit,冥河的謀略,project-proposed,canonical-name,KftGV,5,data/0/entries/3/entries/5/entries/2,5,"To ensure the characters are always prepared for their next heist, make sure their level matches the heist's level, as shown in the Heist Adventures table. For example, the characters should be 2nd level before undertaking ""The Stygian Gambit.""",斯提吉亞的策略
The Vault,金庫,project-proposed,heading-only,KftGV,5,data/0/entries/3/entries/5/entries/3/rows/7/2,68,Retrieve a stolen diadem from the vault of a notorious thief.,
The Void,虛空,existing-site,heading-only,KftGV,149,data/10/entries/3/entries/4,30,"As she came to realize the people of Ghalasine didn't love her as they did the king, Charmayne became filled with rage. She used magic to tear out Jhaeros's heart while keeping it alive. She then used the still-beating heart as the focus of a ritual to destroy Ghalasine. A spherical void appeared in the sky above Castle Cinis, causing the city to slowly turn to ash and drawing the souls of the dead into it. The longer the void persists, the more quickly the city deteriorates.",
The Void Collapses,虛空崩潰,project-proposed,heading-only,KftGV,158,data/10/entries/7/entries/7/entries/18/entries/7/entries/4/items/2/name,4,The Void Collapses,
Thesis of Mortinsor,《摩蒂索的論文》,project-proposed,heading-only,KftGV,130,data/8/entries/7/entries/3/entries/16/entries/2/entries/1/items/6/name,1,Thesis of Mortinsor,
Thieves' Test,盜賊測試,project-proposed,heading-only,KftGV,98,data/6/entries/8/entries/5/entries/30/entries/4/name,1,Thieves' Test,
Three-Dragon Ante,三龍牌,project-proposed,heading-only,KftGV,9,data/0/entries/5/entries/3/entries/13/entries/3/rows/1/1,12,"Regor Falsain (neutral evil, human {@creature noble}), a gambler who wasn't invited to participate in the three-dragon ante tournament, hires the rivals to steal the erinyes statuette.",
Timing Arrival,到達時間的安排,project-proposed,heading-only,KftGV,198,data/13/entries/7/entries/6/entries/1/items/1/name,1,Timing Arrival,
Tiny Toulaine,小不點圖萊恩,project-proposed,canonical-name,KftGV,60,data/4/entries/8/entries/5/entries/7/entries/0,1,"If the characters use the cover Varrin provided, their ship arrives at Revel's End just before dawn, three days after leaving Luskan. The characters are directed off the ship, ride the elevator to the cliff top, and are admitted through the front doors. Characters posing as guards are taken to the barracks ({@area area R19|17c|x}), where they meet with head guard Yula Dargeria, a no-nonsense stickler for the prison's rules. Characters posing as cooks are delivered to the kitchen ({@area area R8|169|x}), where they report to Chef Tiny Toulaine, a hulking, jovial man who carries an enormous saucepan instead of a heavy crossbow. Small characters who stowed away in supply crates are taken to either the storeroom ({@area area R13|171|x}), the kitchen's cold storage room (the middle room off area R8), or the pantry (the northernmost room off area R8). If more than one Small character stows away, pick one location where they're all delivered.",
Tipsy Tankard,微醺酒杯,project-proposed,canonical-name,KftGV,88,data/6/entries/6/entries/7/entries/1/items/1/entry,2,"""The windows of the guildhouse are boarded up, and its doors are usually locked. At least three guild members have master keys to the doors: Guildmaster Dusk; Elix the Saint, one of Dusk's lieutenants; and Jaymont the Sinner, the guild's resident spy. The master of ravens, Gwish, might have a key as well. If you want to get your hands on a master key, your best bet is to snatch it from Elix the Saint, who frequents a seedy tavern called the Tipsy Tankard.""",
Tixie Tockworth,蒂克西·托克沃斯,existing-site,heading-only,KftGV,71,data/5/entries/1,13,"The clockwork automatons that guard the svirfneblin town of Little Lockford have attacked the very residents they were meant to keep safe, forcing a town-wide evacuation. At the heart of the matter is Security Overseer {@creature Tixie Tockworth|KftGV}, a tinkerer who has turned malicious.",
Toadhop,蟾跳鎮,project-proposed,canonical-name,KftGV,103,data/7/entries/1,27,"Famed bard Froderic Dartwild is dead, and his beautiful mandolin, called Golden Axe, has been stolen from his grave. Even worse, Froderic has risen as a zombie, terrifying the hamlet of Toadhop. In this heist, the characters must track down Golden Axe from the music school owner who stole it and return it to Froderic so the bard can rest peacefully in death once again.",蟾蜍跳躍小鎮
Tockworth,托克沃斯,project-proposed,canonical-name,KftGV,5,data/0/entries/3/entries/5/entries/3/rows/4/0,76,{@adventure Tockworth's Clockworks|KftGV|5},
Tockworth's Automatons,托克沃斯的自動機械,project-proposed,heading-only,KftGV,71,data/5/entries/4/entries/1,10,"The clockwork automatons that protect Little Lockford are the creations of a gnome tinkerer named {@creature Tixie Tockworth|KftGV}, who recently decided to become a mechanical being herself. She began with a series of procedures whereby she replaced parts of her body with machinery created in her workshop. At some point, Tockworth lost all compassion and empathy for her fellow townspeople. Her fellow tinkerers urged her to stop what she was doing, but she refused. When the militia tried to shut down her workshop, Tockworth unleashed her automatons on the citizens of Little Lockford, many of whom were killed. The survivors fled and regrouped outside the settlement in a nearby network of Underdark tunnels and caverns. The survivors then magically sealed the doors to Little Lockford to keep Tockworth's automatons from escaping.",
Tockworth's Clockworks,托克沃斯的鐘表機械,project-proposed,heading-only,KftGV,5,data/0/entries/3/entries/5/entries/3/rows/4/0,3,{@adventure Tockworth's Clockworks|KftGV|5},
Tomb Features,墳墓特徵,project-proposed,heading-only,KftGV,139,data/9/entries/10/entries/2/name,1,Tomb Features,
Tomb Locations,墳墓位置,project-proposed,heading-only,KftGV,140,data/9/entries/10/entries/3/name,1,Tomb Locations,
Tournament Participants,錦標賽參與者,project-proposed,heading-only,KftGV,36,data/2/entries/7/entries/7/entries/11/entries/2/entries/0,4,"When the characters first arrive here, the tournament is in full swing. Its eight remaining participants (see the ""Tournament Participants"" sidebar) are arranged as shown in the Tournament Seating table. Between rounds of the tournament, characters are free to mingle and chat with the tournament participants.",
Tournament Seating,比賽座位,project-proposed,heading-only,KftGV,36,data/2/entries/7/entries/7/entries/11/entries/2/entries/0,2,"When the characters first arrive here, the tournament is in full swing. Its eight remaining participants (see the ""Tournament Participants"" sidebar) are arranged as shown in the Tournament Seating table. Between rounds of the tournament, characters are free to mingle and chat with the tournament participants.",
Towers,塔樓,project-proposed,heading-only,KftGV,59,data/4/entries/8/entries/4/entries/1/items/1/entry,24,"Interior spaces are magically heated. The temperature in these areas is a constant 68 degrees Fahrenheit (20 degrees Celsius). The exterior of the prison, including the guard towers, is 0 degrees Fahrenheit (−18 degrees Celsius) or colder. Creatures outside the prison are exposed to {@area extreme cold|152|x} (see below).",
Town of Oztocan,奧茲托坎鎮,project-proposed,heading-only,KftGV,135,data/9/entries/7/entries/2/entries/0,4,"""Greetings, operatives. Earthquakes threaten the town of Oztocan, and the Golden Vault believes the enclosed shard is the heart of the problem.",
Trade for the Key,交換鑰匙,project-proposed,heading-only,KftGV,69,data/4/entries/8/entries/10/entries/7/entries/7/name,1,Trade for the Key,
Train Cars,火車車廂,project-proposed,heading-only,KftGV,162,data/11/entries/6/entries/3/entries/0,4,"""Ah, hello! Yes, good, finally—friends looking to catch {@creature the Stranger|KftGV}—{@creature the Stranger|KftGV} who has already been caught. Here, take this map. It shows the train cars. Here are your tickets and a pen to write down names. Not ordinary names—secret names! I am Glitch, by the way.""",
Train Configuration,列車配置,project-proposed,heading-only,KftGV,162,data/11/entries/6/entries/6/items/0/entry,3,"Like most trains, the Concordant Express includes an Engine Car at the front and a Caboose at the back. The number of other train cars and their configuration can change, so Glitch can't say much more about the size of the train or the order in which the cars will be arranged. The configuration of the cars might be different than what's shown on the blueprint. (In fact, it is. See the ""{@area Train Configuration|413|x}"" section for details.)",
Traits of the Egg,蛋的特徵,project-proposed,heading-only,KftGV,13,data/1/entries/5/entries/5/entries/5/entries/2/items/1/name,1,Traits of the Egg,
Trap,陷阱,existing-site,heading-only,KftGV,17,data/1/entries/6/entries/4/entries/9/entries/1/items/0/entry,46,"The characters could pick the lock on the front doors to {@area area V1|035|x}, use pass cards to bypass the alarm (see ""{@area Bypassing Alarms|029|x}""), and contend with the falling net trap just inside the doors while remaining a safe distance from the animated statues.",
Trapdoor,活板門,project-proposed,heading-only,KftGV,48,data/3/entries/9/entries/3/entries/19/entries/0/entries/0,27,"A fetid stench permeates this room, which is empty save for two small, bare tables standing against the west wall and an ornate rug in front of the window. Resting next to the rug is a wooden candlestick holding the melted stump of a red candle. A long pull-rope hangs from a wooden trapdoor in the ceiling.",
Trapped Cabinets,陷阱櫃子,project-proposed,heading-only,KftGV,129,data/8/entries/7/entries/3/entries/15/entries/3/name,1,Trapped Cabinets,
Trapped Safes,陷阱保險箱,project-proposed,heading-only,KftGV,127,data/8/entries/7/entries/3/entries/6/entries/3/name,1,Trapped Safes,
Trapped Secret Door,陷阱密門,project-proposed,heading-only,KftGV,114,data/7/entries/8/entries/9/entries/14/entries/2/name,1,Trapped Secret Door,
Trapped Trunk,被困的樹幹,project-proposed,heading-only,KftGV,115,data/7/entries/8/entries/9/entries/16/entries/3/name,1,Trapped Trunk,
Treads,履帶,project-proposed,heading-only,KftGV,82,data/5/entries/10/entries/6/entries/6/entries/2/entries/0,3,"The interior of the warehouse is an open space roughly twenty feet wide and thirty feet long. Parked in the middle of the warehouse is a strange metal vehicle with treads. Quartz gemstones embedded in the hull shine light in all directions. Mounted to the front of this contraption is a large, cone-shaped drill. At the rear of the contraption is a closed, three-foot-square steel hatch. Two dead gnomes in armor lie on the floor next to the vehicle and a puddle of oil.",
