book,context,english,zh_tw,status
OotA,/data/10/entries/5/entries/5/entries/1/entries/2/name,Bigger on the Inside,內部更大,project-proposed
OotA,/data/10/entries/5/entries/5/entries/1/entries/3/name,Universal Language,通用語言,project-proposed
OotA,/data/10/entries/5/entries/5/entries/1/entries/4/name,Hidden from Magic,隱藏於魔法之外,project-proposed
OotA,/data/10/entries/5/entries/5/entries/1/entries/5/name,A Place of Peace,和平之地,project-proposed
OotA,/data/10/entries/5/entries/5/entries/1/entries/6/name,Willful Navigation,有意識的導航,project-proposed
OotA,/data/10/entries/5/entries/6/name,Archives,檔案館,project-proposed
OotA,/data/10/entries/5/entries/6/entries/1/name,Accessing the Records,訪問記錄,project-proposed
OotA,/data/10/entries/5/entries/6/entries/2/name,Archives of the Past,過去的檔案館,project-proposed
OotA,/data/10/entries/5/entries/6/entries/2/entries/3/name,Annals of History,歷史年鑑,project-proposed
OotA,/data/10/entries/5/entries/6/entries/3/name,Archives of the Present,當前檔案館,project-proposed
OotA,/data/10/entries/5/entries/6/entries/3/entries/3/name,Current Affairs,時事,project-proposed
OotA,/data/10/entries/5/entries/6/entries/4/name,Archives of the Future,未來檔案館,project-proposed
OotA,/data/10/entries/5/entries/6/entries/4/entries/3/name,Prophetic Visions,預言幻象,project-proposed
OotA,/data/10/entries/6/name,The Enemy of Our Enemy,敵人的敵人,project-proposed
OotA,/data/10/entries/6/entries/9/name,Approaching the Librarians,接近圖書館管理員,project-proposed
OotA,/data/10/entries/7/name,Stonespeaker Crystals,石語者水晶,project-proposed
OotA,/data/10/entries/7/entries/5/name,Possible Visions,可能的幻象,project-proposed
OotA,/data/10/entries/7/entries/5/entries/1/name,Gromph's Folly,貢夫的愚行,project-proposed
OotA,/data/10/entries/7/entries/5/entries/2/name,Zuggtmoy's Arrival,祖格莫伊的到來,project-proposed
OotA,/data/10/entries/7/entries/5/entries/3/name,Juiblex and the Pudding King,朱庇萊克斯和布丁王,project-proposed
OotA,/data/10/entries/7/entries/5/entries/4/name,Sundered Blades,斷裂之刃,project-proposed
OotA,/data/10/entries/7/entries/5/entries/5/name,Demogorgon's Altar,狄摩高根的祭壇,project-proposed
OotA,/data/10/entries/7/entries/5/entries/6/name,Fraz-Urb'luu and the Gem,弗拉茲厄魯和寶石,project-proposed
OotA,/data/10/entries/7/entries/5/entries/7/name,Cyrog Lives! Hail Orcus!,賽羅格還活著！向奧喀斯致敬！,project-proposed
OotA,/data/10/entries/7/entries/5/entries/8/name,"Baphomet, the Horned King",巴弗滅，有角之王,project-proposed
OotA,/data/10/entries/7/entries/5/entries/9/name,Spawn of Yeenoghu,耶諾古衍體,existing-site
OotA,/data/10/entries/7/entries/5/entries/10/name,"Lolth, Demon Queen of Spiders",羅絲，蜘蛛的惡魔女王,project-proposed
OotA,/data/10/entries/7/entries/5/entries/11/name,Other Visions,其他版本,project-proposed
OotA,/data/10/entries/8/name,Returning to Vizeran,返回維茲蘭,project-proposed
OotA,/data/10/entries/9/name,Leaving Gravenhollow,離開刻文谷,project-proposed
OotA,/data/10/entries/9/entries/3/name,XP Awards,經驗值獎勵,project-proposed
OotA,/data/11/name,Chapter 12: The Tower of Vengeance,第12章：復仇之塔,project-proposed
OotA,/data/11/entries/2/name,Reaching the Tower,到達塔樓,project-proposed
OotA,/data/11/entries/3/name,Araj: Vizeran's Tower,阿拉傑：維茲蘭之塔,project-proposed
OotA,/data/11/entries/5/name,Vizeran's Tower: General Features,維茲蘭的塔樓：一般特徵,project-proposed
OotA,/data/11/entries/5/entries/1/name,Light,光線,existing-site
OotA,/data/11/entries/5/entries/2/name,Guards and Wards,銅牆鐵壁,existing-site
OotA,/data/11/entries/5/entries/3/name,Levitation Shaft,浮力井,project-proposed
OotA,/data/11/entries/6/name,Meeting with Vizeran,與維茲蘭會面,project-proposed
OotA,/data/11/entries/6/entries/4/name,Vizeran DeVir,維茲蘭·迪威爾,existing-site
OotA,/data/11/entries/6/entries/5/name,Kleve,克勒維,project-proposed
OotA,/data/11/entries/6/entries/6/name,Grin Ousstyl,格林·奧斯提爾,project-proposed
OotA,/data/11/entries/7/name,Other Inhabitants,其他居民,project-proposed
OotA,/data/11/entries/8/name,Vizeran's Scheme,維茲蘭的計劃,project-proposed
OotA,/data/11/entries/8/entries/4/name,What Vizeran Knows,維茲蘭所知道的,project-proposed
OotA,/data/11/entries/8/entries/5/name,What Vizeran Wants,維茲蘭所想要的,project-proposed
OotA,/data/11/entries/8/entries/6/name,What Vizeran Offers,維茲蘭所提供的,project-proposed
OotA,/data/11/entries/9/name,Vizeran's Plan,維茲蘭的計劃,project-proposed
OotA,/data/11/entries/10/name,Victory without Vizeran,沒有維茲蘭的勝利,project-proposed
OotA,/data/11/entries/11/name,Stealing into Araj,潛入阿拉傑,project-proposed
OotA,/data/11/entries/11/entries/1/name,Wards,大區,project-proposed
OotA,/data/12/name,Chapter 13: The Wormwrithings,第13章：蠕蟲扭道,project-proposed
OotA,/data/12/entries/2/name,The Worm Tunnels,蠕蟲隧道,project-proposed
OotA,/data/12/entries/2/entries/3/name,Random Encounters,隨機遭遇,existing-site
OotA,/data/12/entries/2/entries/3/entries/2/name,Wormwrithings Encounters,蠕蟲扭道遭遇,project-proposed
OotA,/data/12/entries/2/entries/3/entries/3/name,Drider,蛛化卓爾,existing-site
OotA,/data/12/entries/2/entries/3/entries/4/name,Drow Hunting Party,卓爾狩獵隊,project-proposed
OotA,/data/12/entries/2/entries/3/entries/5/name,Dwarf Commoners,矮人平民,project-proposed
OotA,/data/12/entries/2/entries/3/entries/5/entries/1/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/2/entries/3/entries/6/name,Ettins,雙頭巨人,project-proposed
OotA,/data/12/entries/2/entries/3/entries/7/name,Flumphs,呋嚕,project-proposed
OotA,/data/12/entries/2/entries/3/entries/8/name,Grick Nest,穴居攫怪巢穴,project-proposed
OotA,/data/12/entries/2/entries/3/entries/8/entries/1/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/2/entries/3/entries/9/name,Purple Worm,紫蟲,existing-site
OotA,/data/12/entries/2/entries/3/entries/10/name,Purple Worm Direction,紫蟲方向,project-proposed
OotA,/data/12/entries/2/entries/3/entries/11/name,Troglodytes,穴蜥人,project-proposed
OotA,/data/12/entries/2/entries/3/entries/12/name,Trolls,巨魔,existing-site
OotA,/data/12/entries/2/entries/3/entries/13/name,Umber Hulk,掘土巨怪,existing-site
OotA,/data/12/entries/3/name,Troglodyte Lair,穴蜥人巢穴,project-proposed
OotA,/data/12/entries/3/entries/6/name,Troglodyte Lair: General Features,穴蜥人巢穴：一般特徵,project-proposed
OotA,/data/12/entries/3/entries/6/entries/1/name,Light,光線,existing-site
OotA,/data/12/entries/3/entries/6/entries/2/name,Ceilings,天花板,existing-site
OotA,/data/12/entries/3/entries/6/entries/3/name,Stench,惡臭,existing-site
OotA,/data/12/entries/3/entries/8/name,1. Entrance Tunnel,1. 入口隧道,project-proposed
OotA,/data/12/entries/3/entries/9/name,2. Cave Floor,2. 洞穴地面,project-proposed
OotA,/data/12/entries/3/entries/9/entries/2/name,Development,發展,project-proposed
OotA,/data/12/entries/3/entries/10/name,3. Rise,3. 上升,project-proposed
OotA,/data/12/entries/3/entries/10/entries/2/entries/0/name,Javelin,標槍,existing-site
OotA,/data/12/entries/3/entries/11/name,4. Basin,4. 盆地,project-proposed
OotA,/data/12/entries/3/entries/11/entries/2/entries/0/name,+2 Longsword,+2 長劍,project-proposed
OotA,/data/12/entries/3/entries/11/entries/4/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/3/entries/12/name,5. Supplies and Captives,5. 補給和俘虜,project-proposed
OotA,/data/12/entries/3/entries/12/entries/3/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/3/entries/13/name,6. Steam Vent,6. 蒸汽噴口,project-proposed
OotA,/data/12/entries/3/entries/13/entries/2/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/3/entries/14/name,7. Troglodyte Outpost,7. 穴蜥人前哨站,project-proposed
OotA,/data/12/entries/3/entries/15/name,8. Roper Lair,8. 石繩怪巢穴,project-proposed
OotA,/data/12/entries/3/entries/15/entries/2/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/3/entries/16/name,9. Sunken Pool,9. 沉沒池塘,project-proposed
OotA,/data/12/entries/3/entries/17/name,10. Ruins,10. 廢墟,project-proposed
OotA,/data/12/entries/3/entries/18/name,11. Spawning Pool,11. 孵化池,project-proposed
OotA,/data/12/entries/3/entries/19/name,12. Geothermic Vents,12. 地熱通風口,project-proposed
OotA,/data/12/entries/3/entries/20/name,13. Empty Cave,13. 空洞穴,project-proposed
OotA,/data/12/entries/3/entries/21/name,14. Rally Point,14. 集結點,project-proposed
OotA,/data/12/entries/3/entries/21/entries/2/name,Development,發展,project-proposed
OotA,/data/12/entries/3/entries/22/name,15. Exit Tunnel,15. 出口隧道,project-proposed
OotA,/data/12/entries/3/entries/23/name,Resolving the Standoff,解決對峙,project-proposed
OotA,/data/12/entries/4/name,Voice in the Dark,黑暗中的聲音,project-proposed
OotA,/data/12/entries/4/entries/5/entries/0/name,Spellcasting,施法,existing-site
OotA,/data/12/entries/5/name,Worm Nursery,蠕蟲育嬰室,project-proposed
OotA,/data/12/entries/5/entries/4/name,1. Entry Cavern,1. 入口洞穴,project-proposed
OotA,/data/12/entries/5/entries/5/name,2. Fungus Cave,2. 真菌洞穴,project-proposed
OotA,/data/12/entries/5/entries/5/entries/2/name,Worm Nursery: General Features,蠕蟲託兒所：一般特徵,project-proposed
OotA,/data/12/entries/5/entries/5/entries/2/entries/1/name,Light,光線,existing-site
OotA,/data/12/entries/5/entries/5/entries/2/entries/2/name,Purple Worm Tunnels,紫蟲隧道,project-proposed
OotA,/data/12/entries/5/entries/6/name,3. Ossuary,3. 骨灰堂,project-proposed
OotA,/data/12/entries/5/entries/7/name,4. Chasm,4. 裂谷,project-proposed
OotA,/data/12/entries/5/entries/7/entries/2/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/5/entries/8/name,5. Echo Chambers,5. 回聲室,project-proposed
OotA,/data/12/entries/5/entries/8/entries/2/name,Development,發展,project-proposed
OotA,/data/12/entries/5/entries/9/name,6. Caretaker's Quarters,6. 管理員宿舍,project-proposed
OotA,/data/12/entries/5/entries/9/entries/3/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/5/entries/10/name,7. Entry Chamber,7. 入口室,project-proposed
OotA,/data/12/entries/5/entries/10/entries/1/name,Development,發展,project-proposed
OotA,/data/12/entries/5/entries/10/entries/1/entries/1/name,Hanne's Help,漢娜的幫助,project-proposed
OotA,/data/12/entries/5/entries/11/name,8. Egg Chamber,8. 卵室,project-proposed
OotA,/data/12/entries/5/entries/11/entries/4/name,Egg Chamber Encounters,卵室遭遇戰,project-proposed
OotA,/data/12/entries/5/entries/12/name,9. Bat Cave,9. 蝙蝠洞,project-proposed
OotA,/data/12/entries/5/entries/12/entries/3/name,Development,發展,project-proposed
OotA,/data/12/entries/5/entries/13/name,10. Slop Cave,10. 泔水洞,project-proposed
OotA,/data/12/entries/5/entries/13/entries/2/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/5/entries/14/name,11. Spider Nest,11. 蜘蛛巢穴,project-proposed
OotA,/data/12/entries/5/entries/15/name,12. Chasm,12. 裂谷,project-proposed
OotA,/data/12/entries/5/entries/15/entries/1/name,Treasure,寶藏,existing-site
OotA,/data/12/entries/5/entries/16/name,13. Exit Tunnel,13. 出口隧道,project-proposed
OotA,/data/12/entries/6/name,The Dark Hunters,黑暗獵手,project-proposed
OotA,/data/12/entries/6/entries/3/name,Development,發展,project-proposed
OotA,/data/12/entries/7/name,The Vast Oblivium,廣袤的遺忘之地,project-proposed
OotA,/data/12/entries/7/entries/2/name,Inhabitants,居民,project-proposed
OotA,/data/12/entries/7/entries/2/entries/1/name,Karazikar the Eye Tyrant,卡拉茲卡爾，眼魔暴君,project-proposed
OotA,/data/12/entries/7/entries/2/entries/2/name,Shedrak of the Eyes,眼睛之沙德拉克,existing-site
OotA,/data/12/entries/7/entries/2/entries/3/name,Slaves,奴隸,project-proposed
OotA,/data/12/entries/7/entries/2/entries/3/entries/2/name,The Vast Oblivium: General Features,廣漠遺忘之隙：一般特徵,project-proposed
OotA,/data/12/entries/7/entries/2/entries/3/entries/2/entries/1/name,Light,光線,existing-site
OotA,/data/12/entries/7/entries/2/entries/3/entries/2/entries/2/name,Bridges,橋,project-proposed
OotA,/data/12/entries/7/entries/2/entries/3/entries/2/entries/3/name,Chasm,大裂谷,project-proposed
OotA,/data/12/entries/7/entries/2/entries/3/entries/2/entries/4/name,Shafts,豎井,project-proposed
OotA,/data/12/entries/7/entries/3/name,Arrival,抵達,project-proposed
OotA,/data/12/entries/7/entries/3/entries/3/name,Welcome to Karazikar's Maw,歡迎來到卡拉茲卡爾之喉,project-proposed
OotA,/data/12/entries/7/entries/3/entries/4/name,Audience with Karazikar,與卡拉茲卡爾會面,project-proposed
OotA,/data/12/entries/7/entries/3/entries/5/name,Freed Slaves,解放的奴隸,project-proposed
OotA,/data/12/entries/7/entries/3/entries/5/entries/6/name,Lost Friends,失散的朋友,project-proposed
OotA,/data/12/entries/7/entries/3/entries/6/name,Modron Prisoner,魔冢囚犯,project-proposed
OotA,/data/12/entries/7/entries/3/entries/7/name,Treasure,寶藏,existing-site
OotA,/data/13/name,Chapter 14: The Labyrinth,第14章：迷宮,project-proposed
OotA,/data/13/entries/7/name,Labyrinth Encounters,迷宮遭遇,project-proposed
OotA,/data/13/entries/7/entries/2/name,Random Encounters,隨機遭遇,existing-site
OotA,/data/13/entries/7/entries/2/entries/1/name,Random Encounter Locations,隨機遭遇地點,project-proposed
OotA,/data/13/entries/7/entries/2/entries/1/entries/1/name,Caves,洞穴,project-proposed
OotA,/data/13/entries/7/entries/2/entries/1/entries/2/name,Tunnels,隧道,project-proposed
OotA,/data/13/entries/7/entries/2/entries/1/entries/3/name,Rifts,裂縫,project-proposed
OotA,/data/13/entries/7/entries/2/entries/2/name,Labyrinth Encounters,迷宮遭遇,project-proposed
OotA,/data/13/entries/7/entries/2/entries/3/name,Behir,青足龍蛇,existing-site
OotA,/data/13/entries/7/entries/2/entries/4/name,Flumphs,呋嚕,project-proposed
OotA,/data/13/entries/7/entries/2/entries/5/name,Gnoll Pack,鬣狗人群體,project-proposed
OotA,/data/13/entries/7/entries/2/entries/6/name,Grells,觸鬚怪,project-proposed
OotA,/data/13/entries/7/entries/2/entries/7/name,Hezrous,狂蟾魔,project-proposed
OotA,/data/13/entries/7/entries/2/entries/8/name,Manes,原魔,existing-site
OotA,/data/13/entries/7/entries/2/entries/9/name,Minotaurs,牛頭人,project-proposed
OotA,/data/13/entries/7/entries/2/entries/10/name,Monodrone,單元冢,existing-site
OotA,/data/13/entries/7/entries/2/entries/11/name,Quaggoths,幽邃熊怪們,existing-site
OotA,/data/13/entries/7/entries/2/entries/12/name,Shriekers,尖叫菌,project-proposed
OotA,/data/13/entries/8/name,Adamantine Tower,精金塔,project-proposed
OotA,/data/13/entries/8/entries/6/name,First Floor,一樓,project-proposed
OotA,/data/13/entries/8/entries/6/entries/1/name,Treasure,寶藏,existing-site
OotA,/data/13/entries/8/entries/7/name,Second Floor,第二層,project-proposed
OotA,/data/13/entries/8/entries/8/name,Battlements,城垛,project-proposed
OotA,/data/13/entries/9/name,Spiral of the Horned King,角冠王的螺旋,project-proposed
OotA,/data/13/entries/9/entries/5/name,Gash the Gnoll,鬣狗人撕裂,project-proposed
OotA,/data/13/entries/9/entries/6/name,Into the Maze,進入迷宮,project-proposed
OotA,/data/13/entries/9/entries/6/entries/5/name,Maze Encounters,迷宮遭遇,project-proposed
OotA,/data/13/entries/9/entries/6/entries/6/name,Corpse,屍體,existing-site
OotA,/data/13/entries/9/entries/6/entries/7/name,Gnawed Bones,啃咬過的骨頭,project-proposed
OotA,/data/13/entries/9/entries/6/entries/8/name,Gnoll Pack,鬣狗人群體,project-proposed
OotA,/data/13/entries/9/entries/6/entries/9/name,Minotaurs,牛頭人,project-proposed
OotA,/data/13/entries/9/entries/6/entries/9/entries/1/name,Treasure,寶藏,existing-site
OotA,/data/13/entries/10/name,Filthriddens,汙穢聚落,project-proposed
OotA,/data/13/entries/10/entries/2/name,Grisha's Greeting,格里沙的問候,project-proposed
OotA,/data/13/entries/11/name,March to Nowhere,走向虛無,project-proposed
OotA,/data/13/entries/11/entries/5/name,Roleplaying the Modrons,扮演魔冢,project-proposed
OotA,/data/13/entries/12/name,Yeenoghu's Hunt,耶諾古的狩獵,project-proposed
OotA,/data/13/entries/12/entries/7/name,Hunted by Yeenoghu,被耶諾古追捕,project-proposed
OotA,/data/13/entries/12/entries/8/name,Development,發展,project-proposed
OotA,/data/13/entries/13/name,Gallery of Angels,天使畫廊,project-proposed
OotA,/data/13/entries/13/entries/5/name,Fallen Angels,墮落天使,existing-site
OotA,/data/13/entries/13/entries/5/entries/2/name,Anaya,阿納亞,project-proposed
OotA,/data/13/entries/13/entries/5/entries/3/name,Baatral,巴特瑞爾,project-proposed
OotA,/data/13/entries/13/entries/5/entries/4/name,Harajin,哈拉金,project-proposed
OotA,/data/13/entries/13/entries/5/entries/5/name,Lorabelios,洛拉貝利奧斯,project-proposed
OotA,/data/13/entries/13/entries/5/entries/6/name,Nemevon,奈梅馮,project-proposed
OotA,/data/13/entries/13/entries/5/entries/7/name,Silnia,希爾妮雅,project-proposed
OotA,/data/13/entries/13/entries/5/entries/8/name,Tamiel,塔米爾,project-proposed
OotA,/data/13/entries/13/entries/5/entries/9/name,Zarod,扎羅德,project-proposed
OotA,/data/13/entries/13/entries/6/name,Development,發展,project-proposed
OotA,/data/13/entries/14/name,The Maze Engine,迷宮引擎,project-proposed
OotA,/data/13/entries/14/entries/4/name,Reaching the Engine,到達引擎,project-proposed
OotA,/data/13/entries/14/entries/4/entries/2/name,Slaughtertusk,屠殺之牙,project-proposed
OotA,/data/13/entries/14/entries/5/name,Activating the Engine,啟用引擎,project-proposed
OotA,/data/13/entries/14/entries/6/name,Shaking Loose,震動鬆脫,project-proposed
OotA,/data/13/entries/14/entries/6/entries/2/name,Mephit Madness,魔蝠狂潮,project-proposed
OotA,/data/13/entries/14/entries/6/entries/3/name,"Shake, Rattle, and Roll",搖，晃，滾,project-proposed
OotA,/data/13/entries/14/entries/7/name,Shutting Down the Engine,關閉引擎,project-proposed
OotA,/data/13/entries/14/entries/8/name,Maze Engine Effects,迷宮引擎效果,project-proposed
OotA,/data/13/entries/14/entries/8/entries/3/name,Development,發展,project-proposed
OotA,/data/14/name,Chapter 15: The City of Spiders,第15章：蜘蛛之城,project-proposed
OotA,/data/14/entries/3/name,Goals,目標,existing-site
OotA,/data/14/entries/3/entries/1/name,"Placing the ""Dark Heart""",放置'黑暗之心',project-proposed
OotA,/data/14/entries/3/entries/2/name,Obtaining Gromph's Grimoire,獲得貢夫的魔法書,project-proposed
OotA,/data/14/entries/3/entries/2/entries/2/name,Statistical Modifications for Drow NPCs,卓爾NPC的統計資料修改,project-proposed
OotA,/data/14/entries/3/entries/2/entries/2/entries/1/name,Fey Ancestry,妖精血統,existing-site
OotA,/data/14/entries/3/entries/2/entries/2/entries/2/name,Innate Spellcasting,天生施法,existing-site
OotA,/data/14/entries/3/entries/2/entries/2/entries/3/name,Sunlight Sensitivity,日照敏感,existing-site
OotA,/data/14/entries/4/name,Going to Menzoberranzan,前往魔索布萊城,project-proposed
OotA,/data/14/entries/4/entries/2/name,Vizeran's Secret Route,維茲蘭的秘密路線,project-proposed
OotA,/data/14/entries/4/entries/3/name,Other Routes,其他路線,project-proposed
OotA,/data/14/entries/4/entries/3/entries/2/name,Drow Defenses,卓爾防禦,project-proposed
OotA,/data/14/entries/4/entries/3/entries/3/name,Drow Patrol A,卓爾巡邏隊A,project-proposed
OotA,/data/14/entries/4/entries/3/entries/4/name,Drow Patrol B,卓爾巡邏隊B,project-proposed
OotA,/data/14/entries/4/entries/3/entries/5/name,Drow Patrol C,卓爾巡邏隊C,project-proposed
OotA,/data/14/entries/4/entries/3/entries/6/name,Drow Slaves,卓爾奴隸,project-proposed
OotA,/data/14/entries/4/entries/3/entries/7/name,Drow Patrol D,卓爾巡邏隊D,project-proposed
OotA,/data/14/entries/4/entries/3/entries/7/entries/1/name,Treasure,寶藏,existing-site
OotA,/data/14/entries/5/name,Menzoberranzan,魔索布萊城,project-proposed
OotA,/data/14/entries/8/name,The Dark Dominion,黑暗主宰,project-proposed
OotA,/data/14/entries/8/entries/2/name,Dark Dominion Encounters,黑暗主宰遭遇戰,project-proposed
OotA,/data/14/entries/8/entries/3/name,Bugbears,熊地精,existing-site
OotA,/data/14/entries/8/entries/4/name,Clandestine Meeting,秘密會面,project-proposed
OotA,/data/14/entries/8/entries/4/entries/1/name,Duergar Alchemist,灰矮人鍊金術士,existing-site
OotA,/data/14/entries/8/entries/4/entries/2/name,Duergar Spy,灰矮人間諜,existing-site
OotA,/data/14/entries/8/entries/4/entries/3/name,Human Assassin,人類刺客,project-proposed
OotA,/data/14/entries/8/entries/4/entries/4/name,Khalessa Draga,卡萊莎·德拉加,existing-site
OotA,/data/14/entries/8/entries/5/name,Driders,蛛化卓爾,project-proposed
OotA,/data/14/entries/8/entries/6/name,Drow Patrol,卓爾巡邏隊,project-proposed
OotA,/data/14/entries/8/entries/7/name,Drow Spore Servants,卓爾孢子僕從,project-proposed
OotA,/data/14/entries/8/entries/8/name,Escaped Slaves,逃脫的奴隸,project-proposed
OotA,/data/14/entries/8/entries/9/name,Goblins,地精,existing-site
OotA,/data/14/entries/8/entries/10/name,Goblin Tunnel,地精隧道,project-proposed
OotA,/data/14/entries/8/entries/11/name,Glyph of Warding,守衛刻文,existing-site
OotA,/data/14/entries/8/entries/12/name,Intellect Devourers,噬腦怪,project-proposed
OotA,/data/14/entries/8/entries/12/entries/1/name,Menzoberranzan: General Features,魔索布萊城: 一般特徵,project-proposed
OotA,/data/14/entries/8/entries/12/entries/1/entries/1/name,Light,光線,existing-site
OotA,/data/14/entries/8/entries/12/entries/1/entries/2/name,Shielded City,護盾城市,project-proposed
OotA,/data/14/entries/8/entries/12/entries/1/entries/3/name,The Stone Curse,石化詛咒,project-proposed
OotA,/data/14/entries/9/name,City Locations,城市地點,project-proposed
OotA,/data/14/entries/9/entries/1/name,The Bazaar,佈雷什美術博物館大使塔區，中層中央高地,project-proposed
OotA,/data/14/entries/9/entries/2/name,The Braeryn,布里爾林區,project-proposed
OotA,/data/14/entries/9/entries/2/entries/3/name,Encounters in the Braeryn,在佈雷林的遭遇,project-proposed
OotA,/data/14/entries/9/entries/2/entries/4/name,Bugbears,熊地精,existing-site
OotA,/data/14/entries/9/entries/2/entries/5/name,Drow Adolescents,卓爾青少年,project-proposed
OotA,/data/14/entries/9/entries/2/entries/6/name,Drow Pickpocket,卓爾扒手,project-proposed
OotA,/data/14/entries/9/entries/2/entries/7/name,Giant Wolf Spiders,巨狼蛛,project-proposed
OotA,/data/14/entries/9/entries/2/entries/8/name,Infected Drow,被感染的卓爾,project-proposed
OotA,/data/14/entries/9/entries/2/entries/9/name,Mad Drow,瘋狂的卓爾,project-proposed
OotA,/data/14/entries/9/entries/2/entries/10/name,Shield Dwarf Berserker,盾矮人狂戰士,project-proposed
OotA,/data/14/entries/9/entries/2/entries/11/name,Svirfneblin Lure,地底侏儒誘餌,project-proposed
OotA,/data/14/entries/9/entries/3/name,Donigarten,多尼加騰,project-proposed
OotA,/data/14/entries/9/entries/3/entries/3/name,Donigarten Encounters,多尼加騰遭遇戰,project-proposed
OotA,/data/14/entries/9/entries/3/entries/4/name,Drow Patrol,卓爾巡邏隊,project-proposed
OotA,/data/14/entries/9/entries/3/entries/5/name,Drow Spore Servants,卓爾孢子僕從,project-proposed
OotA,/data/14/entries/9/entries/3/entries/6/name,Escaped Slaves,逃脫的奴隸,project-proposed
OotA,/data/14/entries/9/entries/3/entries/7/name,Giant Wolf Spiders,巨狼蛛,project-proposed
OotA,/data/14/entries/9/entries/3/entries/8/name,Orc Slave Farmers,獸人奴隸農夫,project-proposed
OotA,/data/14/entries/9/entries/3/entries/8/entries/2/name,The Way of Lolth,羅絲之路,project-proposed
OotA,/data/14/entries/9/entries/4/name,Duthcloim,杜斯克萊姆,project-proposed
OotA,/data/14/entries/9/entries/4/entries/2/name,Duthcloim Encounters,杜斯克萊姆遭遇戰,project-proposed
OotA,/data/14/entries/9/entries/4/entries/3/name,Bregan D'aerthe Spy,布雷甘·達耶間諜,project-proposed
OotA,/data/14/entries/9/entries/4/entries/3/entries/2/name,Development,發展,project-proposed
OotA,/data/14/entries/9/entries/4/entries/4/name,Drow Foot Patrol,卓爾徒步巡邏隊,project-proposed
OotA,/data/14/entries/9/entries/4/entries/5/name,Drow Priestess of Lolth,卓爾羅絲女祭司,existing-site
OotA,/data/14/entries/9/entries/4/entries/6/name,Spider Nest,蜘蛛巢穴,project-proposed
OotA,/data/14/entries/9/entries/4/entries/7/name,Statue of Lolth,羅絲雕像,project-proposed
OotA,/data/14/entries/9/entries/4/entries/7/entries/2/name,Common Drow Phrases,常見的卓爾短語,project-proposed
OotA,/data/14/entries/9/entries/5/name,Eastmyr,東米爾,project-proposed
OotA,/data/14/entries/9/entries/5/entries/2/name,Eastmyr Encounters,東米爾遭遇戰,project-proposed
OotA,/data/14/entries/9/entries/5/entries/3/name,Bregan D'aerthe Spy,布雷甘·達耶間諜,project-proposed
OotA,/data/14/entries/9/entries/5/entries/4/name,"Cult of ""Y""","""歪""教團",project-proposed
OotA,/data/14/entries/9/entries/5/entries/4/entries/2/name,Development,發展,project-proposed
OotA,/data/14/entries/9/entries/5/entries/5/name,Drow Foot Patrol,卓爾徒步巡邏隊,project-proposed
OotA,/data/14/entries/9/entries/5/entries/6/name,Scroll from Narbondel's Shadow,來自納邦德爾陰影的卷軸,project-proposed
OotA,/data/14/entries/9/entries/5/entries/6/entries/1/name,Development,發展,project-proposed
OotA,/data/14/entries/9/entries/6/name,Kyorbblivvin,奇奧布利文,project-proposed
OotA,/data/14/entries/9/entries/6/entries/1/name,Kyorbblivvin Encounters,奇奧布利文遭遇戰,project-proposed
OotA,/data/14/entries/9/entries/6/entries/2/name,Black Pudding,黑布丁,existing-site
OotA,/data/14/entries/9/entries/6/entries/3/name,Drow Spore Servants,卓爾孢子僕從,project-proposed
OotA,/data/14/entries/9/entries/6/entries/4/name,Elite Drow Foot Patrol,精英卓爾徒步巡邏隊,project-proposed
OotA,/data/14/entries/9/entries/6/entries/5/name,Exotic Fungi,異國真菌,project-proposed
OotA,/data/14/entries/9/entries/6/entries/6/name,Giant Spiders,巨蜘蛛,project-proposed
OotA,/data/14/entries/9/entries/6/entries/7/name,Gricks,穴居攫怪們,existing-site
OotA,/data/14/entries/9/entries/6/entries/8/name,Hunting Party,狩獵隊伍,project-proposed
OotA,/data/14/entries/9/entries/6/entries/9/name,Drow Ruling Houses,卓爾統治家族,project-proposed
OotA,/data/14/entries/9/entries/6/entries/10/name,Shrieker,尖叫菌,existing-site
OotA,/data/14/entries/9/entries/6/entries/11/name,Stirges,蚊蝠們,existing-site
OotA,/data/14/entries/9/entries/6/entries/12/name,Violet Fungi,紫腐菌,project-proposed
OotA,/data/14/entries/9/entries/7/name,Narbondel,納邦德爾,project-proposed
OotA,/data/14/entries/9/entries/7/entries/1/name,Drow Ruling Houses of Menzoberranzan,魔索布萊城的卓爾統治家族,project-proposed
OotA,/data/14/entries/9/entries/8/name,Narbondellyn,納邦德爾林,project-proposed
OotA,/data/14/entries/9/entries/8/entries/3/name,Narbondellyn Encounters,納邦德爾林遭遇,project-proposed
OotA,/data/14/entries/9/entries/8/entries/4/name,Beholder,眼魔,existing-site
