english,zh_tw,status,scope,first_book,first_page,first_context,occurrences,representative_source,variants
Shield of the Hidden Lord,隱藏領主的盾牌,existing-site,heading-only,BGDIA,5,data/0/entries/2/entries/1/entries/2,28,"With Grand Duke {@creature Ulder Ravengard|BGDIA} out of the way, Thalamra is paying the Dead Three to shatter confidence in the Flaming Fist so that all payments to the decapitated organization can be cut off. Thalamra, a devout disciple of the archdevil Zariel, has brokered a deal that will enable her to claim the role of grand duke once the Flaming Fist disbands, paving the way for the city's descent into Avernus. To accomplish this last goal, Thalamra needs an artifact called the {@item Shield of the Hidden Lord|BGDIA}, imprisoned in which is a pit fiend named Gargauth. Until recently, the shield was sealed in a tomb under the city, but Thalamra's sons recently stole it and transported it to the dungeon below their villa. So corrupt is the shield that its mere presence in Baldur's Gate has contributed to the city's moral decay for decades.",
Shilau M'wenye,希勞·姆溫耶,project-proposed,canonical-name,ToA,56,data/2/entries/4/entries/12/entries/16/entries/0,1,"Fort dwellers pray to Helm for protection against the dangers of the land. Shilau M'wenye (LN male Chultan human {@creature priest}) is in charge of the temple and accepts donations. His father was a Chultan priest, and his mother was a Shou mercenary posted in Chult. He always tries to see the best in other people without judging them.",
Shilku,希爾庫,project-proposed,heading-only,ToA,37,data/2/entries/1,10,"When the adventurers mount their expedition into the heart of Chult, they have the option of striking out from any of several locations. Port Nyanzaru is the most obvious starting point. It offers easy access by canoe to two major rivers, the Soshenstar and the Tiryki. Journeys up these rivers make excellent shake-down expeditions for explorers just learning the ropes of this unforgiving land. Characters can also strike out from Fort Beluarian or travel by ship to coastal landing sites such as Jahaka Bay, Kitcher's Inlet, Refuge Bay, Shilku Bay, and Snapping Turtle Bay.",
Shilku Bay,希爾庫灣,project-proposed,heading-only,ToA,37,data/2/entries/1,4,"When the adventurers mount their expedition into the heart of Chult, they have the option of striking out from any of several locations. Port Nyanzaru is the most obvious starting point. It offers easy access by canoe to two major rivers, the Soshenstar and the Tiryki. Journeys up these rivers make excellent shake-down expeditions for explorers just learning the ropes of this unforgiving land. Characters can also strike out from Fort Beluarian or travel by ship to coastal landing sites such as Jahaka Bay, Kitcher's Inlet, Refuge Bay, Shilku Bay, and Snapping Turtle Bay.",
Shilku Reconnaissance.,Shilku偵察,project-proposed,heading-only,ToA,56,data/2/entries/4/entries/12/entries/18/entries/3/entries/1/items/1/name,1,Shilku Reconnaissance.,
Shivering Sickness,寒顫病,existing-site,heading-only,ToA,40,data/2/entries/3/entries/5/entries/2/name,7,Shivering Sickness,
Shrine,聖壇,project-proposed,heading-only,BGDIA,18,data/1/entries/7/entries/4/entries/11/entries/3/entries/0,159,"Characters who search the desk drawer find a sharkskin pouch containing 66 gp and 49 sp, which Oshalla uses to pay for food and shelter. Resting against the south wall is a small wooden chest that contains a shrine to Sekolah, the shark god worshiped by sahuagin. The chest's interior is lined with shark teeth and contains a 5-pound coral sculpture of Sekolah with red pearls for eyes (worth 250 gp as an art object).",
Shrine Doors,神祠門,project-proposed,heading-only,ToA,108,data/3/entries/4/entries/19/entries/3/entries/4/name,1,Shrine Doors,
Shrine of Ubtao,烏布塔奧神廟,project-proposed,heading-only,ToA,42,data/2/entries/4/entries/4/entries/4/name,1,Shrine of Ubtao,
Shrine of the Suffering,苦難聖殿,project-proposed,heading-only,BGDIA,187,data/9/entries/13/entries/5/entries/4/entries/0,3,"For as long as anyone can remember, the moon elves of the Candulhallow family have managed the city's small fleet of corpse carts. Though family members rarely push carts themselves anymore, their terse agents are a constant sight around the city, picking up the dead and using hand-drawn wagons to haul their shrouded loads to the Shrine of the Suffering or outlying cemeteries, funded by city stipends and tips from grieving loved ones.",
Siamorphe,賽雅茉芙,project-proposed,heading-only,BGDIA,167,data/9/entries/9/entries/8/name,3,Siamorphe,
Siboneseni,西波涅塞尼,project-proposed,canonical-name,,,,0,,
Sibonseni,西邦瑟尼,project-proposed,canonical-name,ToA,23,data/1/entries/8/entries/9/entries/4/entries/1,2,"The chief priest of Waukeen in Port Nyanzaru is Sibonseni, Mother of Prosperity (LN female Chultan {@creature priest}). She is one of the city's most influential residents after the merchant princes, and she enjoys tremendous support from every layer of society for the temple's charitable work and for its support of civic improvements. In fact, the temple is also one of the city's richest banks. When Mother Sibonseni travels through the streets, she rides in an elegant sedan chair accompanied by drummers, singers, dancers, and temple aides who distribute fistfuls of copper coins to the poor. Needless to say, this causes traffic jams, but the people of the city love her.",Siboneseni
Sibriex,巨顱魔,existing-site,heading-only,BGDIA,114,data/5/entries/5/entries/9/entries/2/items/1,36,"{@creature Bel|BGDIA} suggests that the characters speak to a sibriex that was recently captured by his spies. Sibriexes are hoarders of forbidden lore, and this particular one has been a good source of information for {@creature Bel|BGDIA}. It might know where Zariel's spies hid the adamantine rods.",
Side Chamber,側室,project-proposed,heading-only,ToA,62,data/2/entries/4/entries/15/entries/14/entries/3/name,2,Side Chamber,
Side Quests,支線任務,project-proposed,heading-only,ToA,16,data/1/entries/7/name,5,Side Quests,
Sigbeorn Dunebar,西格比約恩·沙丘,project-proposed,canonical-name,ToA,57,data/2/entries/4/entries/12/entries/25/entries/1,2,"Sigbeorn Dunebar (NG male Illuskan human {@creature veteran}) has logged more years in Chult than any other living member of the Flaming Fist, and he loves it. When he grew too old for fighting and patrolling in the jungle, he volunteered to transfer to the kitchen. Now he's not only the head cook but, more important, is responsible (under the castellan) for ensuring the fort always has an adequate food supply.",
Signal Vents,訊號口,project-proposed,heading-only,BGDIA,130,data/6/entries/11/entries/3/entries/2/name,1,Signal Vents,
Silvane,席爾瓦因,project-proposed,canonical-name,ToA,5,data/0/entries/1/entries/1/rows/37/0,27,{@creature Syndra Silvane|ToA},
Sinda Berries,辛達莓果,project-proposed,heading-only,ToA,77,data/2/entries/4/entries/27/entries/10/entries/5/entries/1/rows/7/1,9,{@dice 4d6} sinda berries growing on a bush (see {@area appendix C|535|x}),
Sister Cyas,西雅絲修女,project-proposed,canonical-name,ToA,47,data/2/entries/4/entries/8/entries/4,2,"The templar in charge is a devout worshiper of Tyr named {@creature Niles Breakbone|ToA} (LG male Chondathan human {@creature noble}), a man who's dedicated to everything the Order of the Gauntlet represents but poorly suited to commanding a post like Camp Vengeance. Aside from Commander Breakbone, the standard garrison at the base consists of fifty-eight people, though the actual number of effective warriors at any given time is usually lower due to sickness. Breakbone has two captains under his command: Ord Firebeard (LG male gold dwarf {@creature veteran}) and Perne Salhana (LG female Tethyrian human {@creature veteran}). Reporting to them is a fighting force comprised of eight {@creature Veteran||veterans} and twenty-four {@creature Guard||guards}. This is supplemented by a religious corps of six {@creature Acolyte||acolytes} led by Sister Cyas (LG female Chondathan human {@creature priest} of Helm). Technically, the religious templars are part of the fighting force, but in practice, they spend most of their time tending the sick and wounded. Finally, the fort is supported by a ragtag troop of Chultan hunters and scouts consisting of fifteen {@creature Tribal Warrior||tribal warriors} led by Lorsa Bilwatal (CN female Chultan human {@creature scout}) and {@creature Niles Breakbone|ToA}'s longtime friend, Wulf Rygor (CG male half-elf {@creature scout}).",
Sithi,西希,project-proposed,canonical-name,ToA,60,data/2/entries/4/entries/15/entries/2,6,"If characters travel within 10 miles (1 hex) of the forge, four {@creature Albino Dwarf Warrior|ToA|albino dwarf warriors} (see {@adventure appendix D|ToA|9}) spot and approach them. Their spokesperson is blunt-talking Sithi Vinecutter. She lays out the problem (""firenewts have taken over our ancestral forge"") and proposes the solution (""kill them""). As a reward, each character will be allowed to take twenty 1-pound ingots of refined adamantine from the forge, and the dwarves will lead them to the location of a crashed ""flying boat"" from some far-off land (see ""{@area Wreck of the Star Goddess|1aa|x}"").",
Sithi Vinecutter,西希·斷藤,project-proposed,canonical-name,ToA,60,data/2/entries/4/entries/15/entries/2,5,"If characters travel within 10 miles (1 hex) of the forge, four {@creature Albino Dwarf Warrior|ToA|albino dwarf warriors} (see {@adventure appendix D|ToA|9}) spot and approach them. Their spokesperson is blunt-talking Sithi Vinecutter. She lays out the problem (""firenewts have taken over our ancestral forge"") and proposes the solution (""kill them""). As a reward, each character will be allowed to take twenty 1-pound ingots of refined adamantine from the forge, and the dwarves will lead them to the location of a crashed ""flying boat"" from some far-off land (see ""{@area Wreck of the Star Goddess|1aa|x}"").",
Skeletal Remains,遺骨殘骸,project-proposed,heading-only,ToA,148,data/5/entries/7/entries/6/entries/3/name,4,Skeletal Remains,
Skeleton Gate,骷髏門,project-proposed,heading-only,ToA,126,data/5/entries/3/entries/2/entries/3/entries/3,15,Each {@creature skeleton key|ToA} has a skull that extends into a carved key-like shape. These shapes match the keyholes of the skeleton gate in the lair of the Sewn Sisters ({@area area 71|4d8|x}). The Skeleton Keys table summarizes the location and shape of each key.,
Skeleton Keys,骷髏鑰匙,project-proposed,heading-only,ToA,126,data/5/entries/3/entries/1/entries/6/entries/0,16,"Explorers have broken into the tomb recently, and {@creature Withers|ToA} and his tomb dwarves make frequent patrols. Their trails crisscross back and forth, making other creatures in the tomb difficult to track. The freshest tracks belong to the {@creature Skeleton Key|ToA|skeleton keys} (see ""Tomb Inhabitants"" below). Any character who tries to follow a {@creature skeleton key|ToA}'s trail can do so with a successful {@dc 12} Wisdom ({@skill Survival}) check, finding the way to the nearest unexplored location marked with a skull symbol on the dungeon map.",
Skeletons,骷髏們,existing-site,heading-only,BGDIA,23,data/1/entries/8/entries/3/entries/17/entries/2,43,"If one or more of the black candles on the altar are lit, they shed a green light that reveals black writing on the walls. The writing, which is not visible otherwise, says in Common, ""RISE AND BE COUNTED!"" If these words are spoken aloud within 5 feet of the altar, the words vanish as bones hidden under the debris at the north end of the room rise up and knit together, forming three animated human {@creature Skeleton||skeletons}. The skeletons are evil undead, but they obey the commands of whoever spoke the words that raised them, serving that individual until they're destroyed or their master is killed.",
Skids,斯基茲,project-proposed,canonical-name,BGDIA,129,data/6/entries/10/entries/7/entries/2/entries/0,1,"This establishment is run by three {@creature Salamander||salamanders} named Rassh, Skids, and Slagg. The salamanders owe Mahadi a debt for taking them in and secreting them away after a bold escape from {@area Bel's Forge|251|x}. They operate as indentured servants, maintaining Mahadi's infernal war machines while also crafting wares for sale to visitors. From time to time, Mahadi sends them abroad to procure parts to refurbish the caravan. Nine {@creature Magmin||magmins} and eight suits of {@creature animated armor} assist the salamanders with their work.",
Skull Chalice of Ch'gakare,Ch'gakare的骷髏聖盃,project-proposed,heading-only,ToA,68,data/2/entries/4/entries/20/entries/10/entries/8,7,"Mwaxanaré believes she can garner widespread support to repopulate and rebuild Omu by retrieving a symbolically significant yet long-lost treasure called the Skull Chalice of Ch'gakare (see {@area chapter 5|4c3|x}). If the characters claim to be headed to Omu, she urges them to find the chalice and return it to her ""for the good of Chult."" If the characters request something more substantial as a reward, she offers them 250 gp worth of choice pieces from her private treasury (see {@area area 5|154|x}).",
Skull Chalice of Ch'gakare (Area 67),奇加克雷的骷髏聖盃（區域67）,project-proposed,heading-only,ToA,189,data/5/entries/11/entries/1/entries/1/entries/4/name,1,Skull Chalice of Ch'gakare (Area 67),
Skullbash,碎顱,project-proposed,canonical-name,ToA,34,data/1/entries/12/entries/4/entries/9/entries/3,1,"{@creature Musharib|ToA} is 4 feet 5 inches tall and weighs 140 pounds. He carries a wooden maul named Skullbash. His armor is fashioned from the spatulate bones of dinosaurs, and it's gashed and scarred by weapons, claws, and teeth.",
Sky Lizard,天空蜥蜴,project-proposed,canonical-name,ToA,60,data/2/entries/4/entries/14/entries/0,2,"This ruined yuan-ti city stands in the jungle at the foot of the Crown, a fuming volcano that marks the western end of the Sky Lizard Mountains. A powerful ward similar to that of an {@spell antipathy/sympathy} spell prevents yuan-ti from entering the city. Many of the serpent folk who once dwelled here have since relocated to Omu.",
Slagg,斯拉格,project-proposed,canonical-name,BGDIA,129,data/6/entries/10/entries/7/entries/2/entries/0,1,"This establishment is run by three {@creature Salamander||salamanders} named Rassh, Skids, and Slagg. The salamanders owe Mahadi a debt for taking them in and secreting them away after a bold escape from {@area Bel's Forge|251|x}. They operate as indentured servants, maintaining Mahadi's infernal war machines while also crafting wares for sale to visitors. From time to time, Mahadi sends them abroad to procure parts to refurbish the caravan. Nine {@creature Magmin||magmins} and eight suits of {@creature animated armor} assist the salamanders with their work.",
Slave Labors,奴隸勞動,project-proposed,heading-only,ToA,114,data/4/entries/3/entries/3/entries/3/entries/0,2,"{@creature Fenthaza|ToA} meets with prisoners in her quarters ({@area area 5|2ba|x}). She sees the characters as pawns in her plot to overthrow {@creature Ras Nsi|ToA}. To determine whether they can be trusted, she assigns them to work as slaves under Slavemaster Issar ({@area area 19|2f7|x}). Issar assigns each character a labor, determined by rolling percentile dice and consulting the Slave Labors table. (More than one character can be given the same task.) As they perform labors, characters see how the temple functions and might find ways to escape.",
Slaves,奴隸,project-proposed,heading-only,BGDIA,76,data/3/entries/4/entries/6/entries/0,25,"Extraplanar travelers come to Avernus from time to time. Such visitors include war profiteers looking to get rich trading weapons and armor, mad wizards who want to test their latest spells, clerics on missions from their gods, treasure hunters searching for lost artifacts, grim-faced merchants who deal in slaves, smugglers of {@item Soul Coin|BGDIA|soul coins}, and scholars seeking firsthand knowledge of the machinations of the diabolical realms. Adventurers come here to negotiate with powerful fiends, meddle in the Blood War, and free poor souls trapped in the Nine Hells.",
Slobberchops,口水怪,project-proposed,canonical-name,BGDIA,32,data/1/entries/10/entries/3/entries/4,8,"The last member of the Vanthampur family is Slobberchops, a mean-looking {@creature tressym|BGDIA} (winged cat) with a bobtail and numerous battle scars. Characters who encounter Slobberchops can try to befriend it (see {@area area V5|0a3|x}).",
Smiler,笑爺,project-proposed,canonical-name,BGDIA,86,data/3/entries/7/entries/8/entries/9/entries/5/items/3,18,"Warnings about other warlords (see ""{@area Warlords of the Avernian Wastelands|1e0|x}""), plus the name of someone who might help them (see ""{@area Roaming Encounter: Smiler the Defiler|2bb|x}"")",
Smilin' Boar,微笑野豬,project-proposed,heading-only,BGDIA,193,data/9/entries/13/entries/5/entries/20/name,3,Smilin' Boar,
Snails and Oysters,蝸牛和牡蠣,project-proposed,heading-only,ToA,159,data/5/entries/8/entries/4/entries/3/entries/0/entries/0,3,"You appear in a cell that smells moldy. Its damp walls are covered with living snails and oysters, and feature sculptural reliefs of tidal waves destroying coastal cities and ships. A merfolk skeleton embedded in one wall clutches an iron sconce fitted with a burning red candle. Suddenly, lukewarm water begins to pour into the cell through rows of tiny holes in the ten-foot-high ceiling.",
Snake Pits,蛇坑,project-proposed,heading-only,ToA,114,data/4/entries/4/entries/2/entries/5/name,1,Snake Pits,
"Snake, Constrictor",蟒蛇，絞殺者,project-proposed,heading-only,ToA,194,data/7/entries/2/entries/4/rows/63/0,2,"{@area Snake, constrictor|5e1|x}",
"Snake, Giant Constrictor",巨蟒，絞殺者,project-proposed,heading-only,ToA,194,data/7/entries/2/entries/4/rows/64/0,2,"{@area Snake, giant constrictor|5e2|x}",
"Snake, Giant Poisonous",巨蛇，有毒,project-proposed,heading-only,ToA,194,data/7/entries/2/entries/4/rows/65/0,2,"{@area Snake, giant poisonous|5e3|x}",
Snapping Turtle Bay,咬合龜灣,project-proposed,heading-only,ToA,30,data/1/entries/11/entries/3/entries/1,6,"The commander of Fort Beluarian and highest ranking member of the Flaming Fist in Chult is {@creature Liara Portyr|ToA} (see {@adventure appendix D|ToA|9}). She holds the rank of blaze (major) and has complete autonomy in Chult, answering only to Duke Ulder Ravengard of Baldur's Gate. Portyr will happily assign some of her mercenaries to accompany adventurers by sea to Refuge Bay or even to Snapping Turtle Bay—either is an excellent starting point for any incursion into the western reach of the Valley of Dread.",
Snout of Omgar,奧姆加的鼻子,project-proposed,heading-only,ToA,83,data/2/entries/4/entries/41/name,2,Snout of Omgar,
Soakosh,索科什,project-proposed,canonical-name,ToA,114,data/4/entries/3/entries/3/entries/5/entries/0/rows/1/1,4,"Soakosh ({@creature yuan-ti pureblood}), 4 {@creature Yuan-ti Broodguard|VGM|yuan-ti broodguards}, 2 {@creature Basilisk||basilisks}, 1 {@creature triceratops}",
Solndor Brightstar,索爾多·明亮之星,project-proposed,canonical-name,BGDIA,140,data/7/entries/6/entries/1/entries/1/items/0,2,"Ages ago, Idyllglen was threatened by gnoll tribes. As the gnolls raided the town, Solndor Brightstar, a cleric of Lathander, led the people in prayer to his god for aid. Lathander was moved by the people's bravery and sent the angel Zariel to defeat the gnolls. After driving off the gnolls, the people erected a statue of Zariel to honor her.",
Song of the Devil,魔鬼之歌,project-proposed,heading-only,BGDIA,214,data/10/entries/8/entries/4/entries/1/rows/4/1,2,Song of the devil,
Sorcerous Sundries,魔法雜貨,project-proposed,heading-only,BGDIA,193,data/9/entries/13/entries/5/entries/21/name,1,Sorcerous Sundries,
Soshen,索申,project-proposed,canonical-name,ToA,25,data/1/entries/9/entries/2/entries/3/entries/2,2,"{@creature Ekene-Afa|ToA} (LG female Chultan human {@creature gladiator}) won numerous gladiatorial contests in Port Nyanzaru's arena before she invested her winnings into financing her first trade deals. She is a legend among the common rabble who grew up watching her battles. Her husband, Kura, is a painter, and they have twin teenage sons named Soshen and Tiryk. Soshen is a city guard, and Tiryk is a popular dinosaur racer. Both were named after Chultan rivers.",
Soshenstar,索申斯塔河,project-proposed,canonical-name,ToA,16,data/1/entries/7/entries/2/items/2/entries/0,9,"Undril Silvertusk (LG female half-orc {@creature priest} of Torm with {@sense darkvision} out to a range of 60 feet) is a representative of the Order of the Gauntlet and newly arrived in Port Nyanzaru. She needs to deliver herself plus a packet of dispatches from her superiors to Commander {@creature Niles Breakbone|ToA} at Camp Vengeance. Undril was led to believe she could simply buy a horse in the city and ride to the camp, but now that she sees the terrain and conditions, that's clearly not possible. She hopes to join any expedition headed up the River Soshenstar. Undril is quite attached to her chain shirt, but she's not unreasonable when presented with good arguments for shedding the armor. If characters gain Undril's respect, she'll intercede strongly on their behalf if any difficulties arise with Commander Breakbone (as they're likely to, as discussed in {@area chapter 2|0cd|x}).",
Soul Devouring,靈魂吞噬,project-proposed,heading-only,ToA,6,data/0/entries/4/entries/7/entries/2/items/3,2,"Any spell that breathes life into the dead (including {@spell revivify}, {@spell raise dead}, {@spell resurrection}, and {@spell true resurrection}) automatically fails if cast on a humanoid whose soul is either trapped in the Soulmonger or has been devoured by the atropal (see ""{@area Soul Devouring|00a|x}"" below).",
Soul Fuel,靈魂燃料,project-proposed,heading-only,BGDIA,216,data/11/entries/3/entries/4/entries/0,3,"An infernal war machine's hit points can be restored by making repairs to the vehicle (see ""{@area Repairs|435|x}""). When an infernal war machine drops to 0 hit points, it ceases to function and is damaged beyond repair, and any souls trapped in the vehicle's furnace are released to the afterlife (see ""{@area Soul Fuel|42d|x}"").",
Soul Intake,靈魂抽取管道,project-proposed,heading-only,BGDIA,119,data/5/entries/7/entries/6/entries/2/name,5,Soul Intake,
Soul Intake Pipe,靈魂抽取管道,project-proposed,heading-only,BGDIA,120,data/5/entries/7/entries/8/entries/2/entries/3/entries/3,3,"If the characters left one or more infernal war machines parked outside the wrecked fortress, {@creature Chukka|BGDIA} and {@creature Clonk|BGDIA} search those vehicles while Barnabas leads the redcaps and madcaps into the lower decks of the wreck in search of treasure. If the characters left {@area Fort Knucklebone|1b3|x} on good terms with {@creature Mad Maggie|BGDIA}, the flameskull and the kenku won't give the party too much trouble. However, the madcaps might try to steal one of the characters' infernal war machines or inadvertently release the monster lurking in the soul intake pipe (see ""{@area Soul Intake|26c|x}"").",
Soulmonger,噬魂器,project-proposed,canonical-name,ToA,5,data/0/entries/1/entries/1/rows/0/2,89,Archlich and evil creator of the Soulmonger,靈魂商販;靈魂收割者;靈魂吞噬者;靈魂販子
Souls,靈魂,project-proposed,heading-only,BGDIA,6,data/0/entries/2/entries/3/entries/3,109,"Avernus has long been a battlefield in the never-ending Blood War. Apart from clashing demons and devils, petty warlords scour the Avernian wastelands in search of treasure, salvage, and fuel for their infernal war machines. Characters who forge an alliance with one warlord risk alienating the others. By acquiring an infernal war machine, characters can travel quickly across Avernus—a domain rife with tortured souls, warmongers, and devils eager to tempt would-be heroes into soul-corrupting deals.",
Souls are Forfeit,剝奪靈魂,project-proposed,heading-only,BGDIA,149,data/8/entries/5/entries/3/entries/1/name,1,Souls are Forfeit,
South Door,南門,project-proposed,heading-only,BGDIA,22,data/1/entries/8/entries/3/entries/9/entries/3/name,5,South Door,
South Hall,南大廳,project-proposed,heading-only,ToA,147,data/5/entries/7/entries/5/entries/4/entries/0/name,1,South Hall,
Spa Services,水療服務,project-proposed,heading-only,BGDIA,129,data/6/entries/10/entries/7/entries/1/entries/2,3,"Upon entry into Infernal Rapture, guests are escorted to a private chamber where they may lounge on pillows, cushions, and divans as they place orders for extravagant dishes from across the planes of existence and enjoy a variety of spa services that range from the simple and mundane to the exotic and bizarre.",
Spawning Trees,孵化樹,project-proposed,heading-only,BGDIA,92,data/3/entries/10/entries/1,8,"{@adventure Diagram 3.2|BGDIA|4|Spawning Trees} and {@adventure diagram 3.3|BGDIA|5|Demon Zapper} are flowcharts that show the two paths characters can take through Avernus to reach the Bleeding Citadel: the {@adventure Path of Demons|BGDIA|4} and the {@adventure Path of Devils|BGDIA|5}, respectively. Neither is literally a ""path,"" but rather a sequence of locations that the characters must visit in order. If the characters wander off these paths, use optional encounters to pull them back (see ""{@adventure Other Locations|BGDIA|6},"" and ""{@area Roaming Encounter: Smiler the Defiler|2bb|x}"").",
Specter,惡靈,existing-site,heading-only,BGDIA,66,data/2/entries/7/entries/8/entries/4/entries/4,9,"Each pillar is hollow and houses an incorporeal undead creature: four {@creature Shadow||shadows} and four {@creature Specter||specters} in total. Seven of the undead emerge from the pillars to attack any character who attempts to enter the chapel. The specter closest to the priest quarters ({@area area G5|171|x}) instead attempts to move to that area and warn Gideon of the intruders. If warned, Gideon quickly moves to {@area area G4|16e|x} and prepares to defend the chapel, while the specter returns to join the fray.",
Spell Restrictions,法術限制,project-proposed,heading-only,ToA,128,data/5/entries/3/entries/4/name,2,Spell Restrictions,
Spellcasting,施法,existing-site,heading-only,BGDIA,41,data/1/entries/11/entries/3/entries/18/entries/2,30,"The man is {@creature Thavius Kreeg|BGDIA}, the former high overseer of Elturel. Formerly a priest of Torm (god of courage and self-sacrifice), he lost his spellcasting ability when he abandoned his faith and now only pretends to worship that deity. The shield hanging on the wall behind him is the {@item Shield of the Hidden Lord|BGDIA}, which is depicted and described in {@adventure Appendix C|BGDIA|12}. Thavius has been speaking to Gargauth, the fiend imprisoned in the shield, and has concluded that the shield is responsible for much of the rampant avarice and malice in Baldur's Gate. Given time, Thavius thinks he can use the shield to drag Baldur's Gate down into Avernus.",
Spellplague,魔法瘟疫,project-proposed,canonical-name,ToA,5,data/0/entries/3/entries/2,11,"Also lurking in the heart of Chult is {@creature Ras Nsi|ToA}, a mythic, villainous figure among Chultans. {@creature Ras Nsi|ToA} was a human paladin and a sworn protector of the city of Mezro. He betrayed his oaths and was banished. Rather than redeem himself, he raised an undead army to conquer Mezro. The would-be tyrant was defeated and banished once more. Mezro was later destroyed by the Spellplague (or so it seemed), during which {@creature Ras Nsi|ToA} lost his power to create and command undead. He withdrew to the city of Omu, leaving the vestiges of his undead army to roam unchecked throughout the jungle. That was not the end of {@creature Ras Nsi|ToA}, however. Bitter over his loss of power, he forged an alliance with the yuan-ti lurking in the ruins of Omu and underwent a ritual of transformation, becoming a yuan-ti malison. As a yuan-ti, {@creature Ras Nsi|ToA} imposed his terrible will on the evil snake people and became their leader.",
Spells and Magic Items,法術與魔法物品,project-proposed,heading-only,BGDIA,8,data/0/entries/4/entries/4/entries/2/name,2,Spells and Magic Items,
Sphinx Statues,獅身人面像雕像,project-proposed,heading-only,ToA,146,data/5/entries/7/entries/3/entries/6/entries/0,5,"A loud click sounds out as the dwarf steps onto one of the floor tiles. Then a deafening buzzing rises as locusts pour out from the mouths of the sphinx statues, quickly engulfing him. He tries to fight them off, to no avail. When the cloud of insects vanishes, nothing of the dwarf remains except its bones and gear.",
Spider Fan Trap,蜘蛛扇陷阱,project-proposed,heading-only,ToA,184,data/5/entries/10/entries/7/entries/5,2,"The compartment can also be opened with a {@spell knock} spell, or with a successful {@dc 20} Dexterity check made by a character using {@item thieves' tools|PHB}. Opening the compartment in either manner triggers the trap (see ""Spider Fan Trap"" below).",
Spiders,蜘蛛,project-proposed,heading-only,BGDIA,36,data/1/entries/10/entries/5/entries/15/entries/0,19,"This tastefully appointed room contains a bed, a side table, a claw-footed iron bathtub, a fireplace, and an iron-banded wooden chest. A three-foot-wide, six-foot-tall mirror is mounted to the east wall opposite the fireplace. The mirror's varnished wooden frame is carved with images of rats, ravens, and spiders.",
Spiked Chain,刺鏈,existing-site,heading-only,ToA,154,data/5/entries/7/entries/15/entries/0/entries/0,4,"Two hulking figures stand in alcoves along this long hall, facing each other. Armor is bolted to their flesh, and they wear bucket helms and spiked gauntlets. Iron collars around their necks are connected by a spiked chain that stretches across the corridor.",
Spiked Pit,尖刺陷坑,project-proposed,heading-only,ToA,97,data/3/entries/4/entries/4/entries/4/entries/2/name,1,Spiked Pit,
Spirit Pole,靈柱,project-proposed,heading-only,ToA,96,data/3/entries/4/entries/3/entries/2/name,2,Spirit Pole,
Spirits of the Nine Trickster Gods,九詭神亡魂,project-proposed,heading-only,ToA,127,data/5/entries/3/entries/2/entries/7/entries/0,13,"The spirits of the nine trickster gods of Omu haunt the tomb. Although they cannot escape it, these spirits can inhabit adventurers within the tomb (see ""{@area Spirits of the Nine Trickster Gods|321|x}"").",
Spiritual Inhabitation,靈性居住,project-proposed,heading-only,ToA,129,data/5/entries/4/entries/2/name,1,Spiritual Inhabitation,
Spotting Traps,發現陷阱,project-proposed,heading-only,ToA,45,data/2/entries/4/entries/7/entries/11/entries/5/name,1,Spotting Traps,
Spouts of Hellfire,地獄火噴發,project-proposed,heading-only,BGDIA,54,data/2/entries/5/entries/9/entries/3/rows/7/1,2,{@area Spouts of hellfire|128|x},
Ssilum,西勒姆,project-proposed,canonical-name,ToA,121,data/4/entries/4/entries/13/entries/4/entries/0,1,"As a bonus action, {@creature Ras Nsi|ToA} can speak a command word (""Ssilum"") that causes five shields to fly off the walls and levitate around him. While they're active, {@creature Ras Nsi|ToA} gains a +10 bonus to his AC. If an attack that would normally hit {@creature Ras Nsi|ToA} is blocked by the shields, one of the shields is struck and disabled as it falls to the floor, reducing {@creature Ras Nsi|ToA}'s bonus to AC by 2. When there are no more active shields, the effect ends, and {@creature Ras Nsi|ToA} can't use this power again until he finishes a long rest. A {@spell detect magic} or similar effect reveals an aura of transmutation magic around the shields. Only {@creature Ras Nsi|ToA} can activate the shields, and the effect is confined to this room.",
Stained-Glass Window,彩色玻璃窗,project-proposed,heading-only,BGDIA,20,data/1/entries/8/entries/3/entries/3/entries/0,4,This room contains a massage table draped in clean towels. Bottles of perfume stored under the table are used to scent the pools in area D2. Natural light enters through a stained-glass window set into the south wall.,
Staircases,樓梯,project-proposed,heading-only,BGDIA,21,data/1/entries/8/entries/3/entries/5/entries/2/entries/1/items/0,9,"The dungeon's rooms, corridors, and staircases are hewn from limestone and unlit unless the text states otherwise. (Followers of the Dead Three carry torches or rely on {@sense darkvision} to see in the dungeon.)",
Standing Stone Effects,立石效應,project-proposed,heading-only,BGDIA,98,data/4/entries/2/entries/8/entries/1,2,"The wizard requests that each character places a hand upon a different stone, to ""assist in channeling the streams of magic."" When their hands are in place, Ubbalux begins to chant. The air fills with ozone as lightning courses over the standing stones. Each character who participates in the experiment takes 22 ({@dice 5d8}) lightning damage and suffers an additional effect based on the school of magic associated with the standing stone that the character touched, as noted in the Standing Stone Effects table. Ubbalux's latest attempt to escape his prison has failed.",
