english,category,classes,subclasses,sources,editions,occurrences,first_file,first_json_pointer,representative_context,proposed_zh_tw,alternative_zh_tw,status,translation_source,confidence,notes
Celestial Patron,subclass,Warlock,Celestial,XPHB,one,1,data/class/class-warlock.json,/subclass/19/name,subclass: Celestial Patron,,,pending,,0.50,
Circle of the Sea,subclass,Druid,Sea,XPHB,one,1,data/class/class-druid.json,/subclass/16/name,subclass: Circle of the Sea,,,pending,,0.50,
Circle of the Stars,subclass,Druid,Stars,XPHB,one,1,data/class/class-druid.json,/subclass/17/name,subclass: Circle of the Stars,,,pending,,0.50,
Clockwork Sorcery,subclass,Sorcerer,Clockwork,XPHB,one,1,data/class/class-sorcerer.json,/subclass/19/name,subclass: Clockwork Sorcery,,,pending,,0.50,
College of Dance,subclass,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclass/16/name,subclass: College of Dance,,,pending,,0.50,
College of the Moon,subclass,Bard,Moon,FRHoF,one,1,data/class/class-bard.json,/subclass/20/name,subclass: College of the Moon,,,pending,,0.50,
Diviner,subclass,Wizard,Diviner,XPHB,one,1,data/class/class-wizard.json,/subclass/27/name,subclass: Diviner,,,pending,,0.50,
Draconic Sorcery,subclass,Sorcerer,Draconic,XPHB,one,1,data/class/class-sorcerer.json,/subclass/20/name,subclass: Draconic Sorcery,,,pending,,0.50,
Drakewarden,subclass,Ranger,Drakewarden,FTD,classic; classic-or-other,2,data/class/class-ranger.json,/subclass/14/name,subclass: Drakewarden,,,pending,,0.50,
Evoker,subclass,Wizard,Evoker,XPHB,one,1,data/class/class-wizard.json,/subclass/28/name,subclass: Evoker,,,pending,,0.50,
Fiend Patron,subclass,Warlock,Fiend,XPHB,one,1,data/class/class-warlock.json,/subclass/20/name,subclass: Fiend Patron,,,pending,,0.50,
Great Old One Patron,subclass,Warlock,Great Old One,XPHB,one,1,data/class/class-warlock.json,/subclass/21/name,subclass: Great Old One Patron,,,pending,,0.50,
Hollow Warden,subclass,Ranger,Hollow Warden,RHW,one,1,data/class/class-ranger.json,/subclass/21/name,subclass: Hollow Warden,,,pending,,0.50,
Illusionist,subclass,Wizard,Illusionist,XPHB,one,1,data/class/class-wizard.json,/subclass/29/name,subclass: Illusionist,,,pending,,0.50,
Lunar Sorcery,subclass,Sorcerer,Lunar,DSotDQ,classic; classic-or-other,2,data/class/class-sorcerer.json,/subclass/16/name,subclass: Lunar Sorcery,,,pending,,0.50,
Oath of the Noble Genies,subclass,Paladin,Noble Genies,FRHoF,one,1,data/class/class-paladin.json,/subclass/22/name,subclass: Oath of the Noble Genies,,,pending,,0.50,
Order of the Avatar,subclass,Mystic,Avatar,UATheMysticClass,classic,1,data/class/class-mystic.json,/subclass/0/name,subclass: Order of the Avatar,,,pending,,0.50,
Order of the Awakened,subclass,Mystic,Awakened,UATheMysticClass,classic,1,data/class/class-mystic.json,/subclass/1/name,subclass: Order of the Awakened,,,pending,,0.50,
Order of the Immortal,subclass,Mystic,Immortal,UATheMysticClass,classic,1,data/class/class-mystic.json,/subclass/2/name,subclass: Order of the Immortal,,,pending,,0.50,
Order of the Nomad,subclass,Mystic,Nomad,UATheMysticClass,classic,1,data/class/class-mystic.json,/subclass/3/name,subclass: Order of the Nomad,,,pending,,0.50,
Order of the Soul Knife,subclass,Mystic,Soul Knife,UATheMysticClass,classic,1,data/class/class-mystic.json,/subclass/4/name,subclass: Order of the Soul Knife,,,pending,,0.50,
Order of the Wu Jen,subclass,Mystic,Wu Jen,UATheMysticClass,classic,1,data/class/class-mystic.json,/subclass/5/name,subclass: Order of the Wu Jen,,,pending,,0.50,
Path of the Giant,subclass,Barbarian,Giant,BGG,classic; classic-or-other,2,data/class/class-barbarian.json,/subclass/16/name,subclass: Path of the Giant,,,pending,,0.50,
Path of the Wild Heart,subclass,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclass/19/name,subclass: Path of the Wild Heart,,,pending,,0.50,
Path of the World Tree,subclass,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclass/20/name,subclass: Path of the World Tree,,,pending,,0.50,
Pyromancer (PSK),subclass,Sorcerer,Pyromancer (PSK),PSK,classic; classic-or-other,2,data/class/class-sorcerer.json,/subclass/4/name,subclass: Pyromancer (PSK),,,pending,,0.50,
Reanimator,subclass,Artificer,Reanimator,RHW,classic-or-other,1,data/class/class-artificer.json,/subclass/13/name,subclass: Reanimator,,,pending,,0.50,
Scion of the Three,subclass,Rogue,Scion of the Three,FRHoF,one,1,data/class/class-rogue.json,/subclass/22/name,subclass: Scion of the Three,,,pending,,0.50,
Shadow Sorcery,subclass,Sorcerer,Shadow,RHW,one,1,data/class/class-sorcerer.json,/subclass/23/name,subclass: Shadow Sorcery,,,pending,,0.50,
Solidarity Domain (PSA),subclass,Cleric,Solidarity (PSA),PSA,classic; classic-or-other,2,data/class/class-cleric.json,/subclass/22/name,subclass: Solidarity Domain (PSA),,,pending,,0.50,
Spellfire Sorcery,subclass,Sorcerer,Spellfire,FRHoF,one,1,data/class/class-sorcerer.json,/subclass/22/name,subclass: Spellfire Sorcery,,,pending,,0.50,
Strength Domain (PSA),subclass,Cleric,Strength (PSA),PSA,classic; classic-or-other,2,data/class/class-cleric.json,/subclass/24/name,subclass: Strength Domain (PSA),,,pending,,0.50,
Undead Patron,subclass,Warlock,Undead,RHW,one,1,data/class/class-warlock.json,/subclass/22/name,subclass: Undead Patron,,,pending,,0.50,
Warrior of Mercy,subclass,Monk,Mercy,XPHB,one,1,data/class/class-monk.json,/subclass/20/name,subclass: Warrior of Mercy,,,pending,,0.50,
Warrior of Shadow,subclass,Monk,Shadow,XPHB,one,1,data/class/class-monk.json,/subclass/21/name,subclass: Warrior of Shadow,,,pending,,0.50,
Warrior of the Elements,subclass,Monk,Elements,XPHB,one,1,data/class/class-monk.json,/subclass/22/name,subclass: Warrior of the Elements,,,pending,,0.50,
Warrior of the Open Hand,subclass,Monk,Open Hand,XPHB,one,1,data/class/class-monk.json,/subclass/23/name,subclass: Warrior of the Open Hand,,,pending,,0.50,
Way of the Ascendant Dragon,subclass,Monk,Ascendant Dragon,FTD,classic; classic-or-other,2,data/class/class-monk.json,/subclass/18/name,subclass: Way of the Ascendant Dragon,,,pending,,0.50,
Wild Magic Sorcery,subclass,Sorcerer,Wild Magic,XPHB,one,1,data/class/class-sorcerer.json,/subclass/21/name,subclass: Wild Magic Sorcery,,,pending,,0.50,
Winter Walker,subclass,Ranger,Winter Walker,FRHoF,one,1,data/class/class-ranger.json,/subclass/20/name,subclass: Winter Walker,,,pending,,0.50,
Zeal Domain (PSA),subclass,Cleric,Zeal (PSA),PSA,classic; classic-or-other,2,data/class/class-cleric.json,/subclass/26/name,subclass: Zeal Domain (PSA),,,pending,,0.50,
Aberrant Sorcery,subclass-feature,Sorcerer,Aberrant,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/79/name,subclass-feature: Aberrant Sorcery,,,pending,,0.50,
Abjure Enemy,subclass-feature,Paladin,Vengeance,PHB,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/27/name,subclass-feature: Abjure Enemy,,,pending,,0.50,
Abjurer,subclass-feature,Wizard,Abjurer,XPHB,one,1,data/class/class-wizard.json,/subclassFeature/97/name,subclass-feature: Abjurer,,,pending,,0.50,
Absorb Spells,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/62/name,subclass-feature: Absorb Spells,,,pending,,0.50,
Acolyte of Strength,subclass-feature,Cleric,Strength (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/79/name,subclass-feature: Acolyte of Strength,,,pending,,0.50,
Adventurer's Atlas,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/33/name,subclass-feature: Adventurer's Atlas,,,pending,,0.50,
Agile Strikes,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/57/name,subclass-feature: Agile Strikes,,,pending,,0.50,
Ambition Domain (PSA),subclass-feature,Cleric,Ambition (PSA),PSA,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/62/name,subclass-feature: Ambition Domain (PSA),,,pending,,0.50,
Ancient Might,subclass-feature,Ranger,Hollow Warden,RHW,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/74/name,subclass-feature: Ancient Might,,,pending,,0.50,
Animal Speaker,subclass-feature,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/80/name,subclass-feature: Animal Speaker,,,pending,,0.50,
Aquatic Affinity,subclass-feature,Druid,Sea,XPHB,one,1,data/class/class-druid.json,/subclassFeature/68/name,subclass-feature: Aquatic Affinity,,,pending,,0.50,
Arcane Dabbler,subclass-feature,Mystic,Wu Jen,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/34/name,subclass-feature: Arcane Dabbler,,,pending,,0.50,
Archer,subclass-feature,Druid,Stars,TCE; XPHB,classic-or-other; one,2,data/class/class-druid.json,/subclassFeature/23/name,subclass-feature: Archer,,,pending,,0.50,
Archfey Patron,subclass-feature,Warlock,Archfey,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/66/name,subclass-feature: Archfey Patron,,,pending,,0.50,
Archfey Spells,subclass-feature,Warlock,Archfey,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/67/name,subclass-feature: Archfey Spells,,,pending,,0.50,
Armor Training,subclass-feature,Mystic,Avatar,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/1/name,subclass-feature: Armor Training,,,pending,,0.50,
Ascendant Aspect,subclass-feature,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/5/name,subclass-feature: Ascendant Aspect,,,pending,,0.50,
Aspect of the Wilds,subclass-feature,Barbarian,Wild Heart,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/82/name,subclass-feature: Aspect of the Wilds,,,pending,,0.50,
Aspect of the Wyrm,subclass-feature,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/4/name,subclass-feature: Aspect of the Wyrm,,,pending,,0.50,
Assassin's Tools,subclass-feature,Rogue,Assassin,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/79/name,subclass-feature: Assassin's Tools,,,pending,,0.50,
Aura of Elemental Shielding,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/88/name,subclass-feature: Aura of Elemental Shielding,,,pending,,0.50,
Aura of Malevolence,subclass-feature,Rogue,Scion of the Three,FRHoF,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/63/name,subclass-feature: Aura of Malevolence,,,pending,,0.50,
Avatar of Healing,subclass-feature,Mystic,Avatar,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/4/name,subclass-feature: Avatar of Healing,,,pending,,0.50,
Avatar of Speed,subclass-feature,Mystic,Avatar,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/5/name,subclass-feature: Avatar of Speed,,,pending,,0.50,
Awakened Talent,subclass-feature,Mystic,Awakened,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/7/name,subclass-feature: Awakened Talent,,,pending,,0.50,
Banneret,subclass-feature,Fighter,Banneret,FRHoF,classic-or-other,1,data/class/class-fighter.json,/subclassFeature/89/name,subclass-feature: Banneret,,,pending,,0.50,
Bardic Damage,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/58/name,subclass-feature: Bardic Damage,,,pending,,0.50,
Battering Roots,subclass-feature,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/88/name,subclass-feature: Battering Roots,,,pending,,0.50,
Beasts of Ill Omen,subclass-feature,Sorcerer,Shadow,RHW,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/71/name,subclass-feature: Beasts of Ill Omen,,,pending,,0.50,
Beguiling Magic,subclass-feature,Bard,Glamour,XPHB,one,1,data/class/class-bard.json,/subclassFeature/66/name,subclass-feature: Beguiling Magic,,,pending,,0.50,
Bewitching Magic,subclass-feature,Warlock,Archfey,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/71/name,subclass-feature: Bewitching Magic,,,pending,,0.50,
Bladesinger,subclass-feature,Wizard,Bladesinger,FRHoF,classic-or-other,1,data/class/class-wizard.json,/subclassFeature/80/name,subclass-feature: Bladesinger,,,pending,,0.50,
Bladesinging,subclass-feature,Wizard,Bladesinging,TCE,classic-or-other,2,data/class/class-wizard.json,/subclassFeature/59/name,subclass-feature: Bladesinging,劍詠,劍詠傳承,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Blaze of Glory,subclass-feature,Cleric,Zeal (PSA),PSA,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/93/name,subclass-feature: Blaze of Glory,,,pending,,0.50,
Blessing of Moonlight,subclass-feature,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/49/name,subclass-feature: Blessing of Moonlight,,,pending,,0.50,
Bloodthirst,subclass-feature,Rogue,Scion of the Three,FRHoF,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/59/name,subclass-feature: Bloodthirst,,,pending,,0.50,
Bolstering Flames,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/57/name,subclass-feature: Bolstering Flames,,,pending,,0.50,
Bond of Fang and Scale,subclass-feature,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/3/name,subclass-feature: Bond of Fang and Scale,,,pending,,0.50,
Bonus Disciplines,subclass-feature,Mystic,Avatar; Awakened; Immortal; Nomad; Wu Jen,UATheMysticClass,classic-or-other,5,data/class/class-mystic.json,/subclassFeature/2/name,subclass-feature: Bonus Disciplines,,,pending,,0.50,
Bonus Proficiencies,subclass-feature,Bard; Cleric; Fighter; Monk; Rogue,Assassin; Drunken Master; Lore; Order; Rune Knight; Swords; Tempest; Twilight; Valor; War; Zeal (PSA),PHB; PSA; TCE; XGE; XPHB,classic-or-other; one,12,data/class/class-bard.json,/subclassFeature/1/name,subclass-feature: Bonus Proficiencies,額外熟練,額外熟練項,conflict,5eclone.pingstudio.tw (preferred candidate); project glossary alternatives,0.65,5eclone candidate is listed first; alternatives require user approval.
Branches of the Tree,subclass-feature,Barbarian,World Tree,XPHB,one,1,data/class/class-barbarian.json,/subclassFeature/87/name,subclass-feature: Branches of the Tree,,,pending,,0.50,
Breadth of Knowledge,subclass-feature,Mystic,Nomad,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/20/name,subclass-feature: Breadth of Knowledge,,,pending,,0.50,
Breath of the Dragon,subclass-feature,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/1/name,subclass-feature: Breath of the Dragon,,,pending,,0.50,
Cartographer,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/34/name,subclass-feature: Cartographer,,,pending,,0.50,
Cartographer Spells,subclass-feature,Artificer,Cartographer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/35/name,subclass-feature: Cartographer Spells,,,pending,,0.50,
Celestial Patron,subclass-feature,Warlock,Celestial,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/72/name,subclass-feature: Celestial Patron,,,pending,,0.50,
Celestial Spells,subclass-feature,Warlock,Celestial,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/73/name,subclass-feature: Celestial Spells,,,pending,,0.50,
Chalice,subclass-feature,Druid,Stars,TCE; XPHB,classic-or-other; one,2,data/class/class-druid.json,/subclassFeature/24/name,subclass-feature: Chalice,,,pending,,0.50,
Champion Challenge,subclass-feature,Paladin,Crown,SCAG,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/36/name,subclass-feature: Champion Challenge,,,pending,,0.50,
Channel Divinity: Consuming Fervor,subclass-feature,Cleric,Zeal (PSA),PSA,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/89/name,subclass-feature: Channel Divinity: Consuming Fervor,,,pending,,0.50,
Channel Divinity: Feat of Strength,subclass-feature,Cleric,Strength (PSA),PSA,classic-or-other,2,data/class/class-cleric.json,/subclassFeature/81/name,subclass-feature: Channel Divinity: Feat of Strength,,,pending,,0.50,
Channeler,subclass-feature,Bard,Spirits,RHW,classic-or-other,1,data/class/class-bard.json,/subclassFeature/51/name,subclass-feature: Channeler,,,pending,,0.50,
Chilling Retribution,subclass-feature,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/67/name,subclass-feature: Chilling Retribution,,,pending,,0.50,
Circle of the Land Spells,subclass-feature,Druid,Land,XPHB,one,1,data/class/class-druid.json,/subclassFeature/54/name,subclass-feature: Circle of the Land Spells,,,pending,,0.50,
Circle of the Moon Spells,subclass-feature,Druid,Moon,XPHB,one,1,data/class/class-druid.json,/subclassFeature/61/name,subclass-feature: Circle of the Moon Spells,,,pending,,0.50,
Circle of the Sea,subclass-feature,Druid,Sea,XPHB,one,1,data/class/class-druid.json,/subclassFeature/65/name,subclass-feature: Circle of the Sea,,,pending,,0.50,
Circle of the Sea Spells,subclass-feature,Druid,Sea,XPHB,one,1,data/class/class-druid.json,/subclassFeature/66/name,subclass-feature: Circle of the Sea Spells,,,pending,,0.50,
Circle of the Stars,subclass-feature,Druid,Stars,XPHB,one,1,data/class/class-druid.json,/subclassFeature/71/name,subclass-feature: Circle of the Stars,,,pending,,0.50,
Clairvoyant Combatant,subclass-feature,Warlock,Great Old One,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/88/name,subclass-feature: Clairvoyant Combatant,,,pending,,0.50,
Clockwork Sorcery,subclass-feature,Sorcerer,Clockwork,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/86/name,subclass-feature: Clockwork Sorcery,,,pending,,0.50,
Clockwork Spells,subclass-feature,Sorcerer,Clockwork,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/87/name,subclass-feature: Clockwork Spells,,,pending,,0.50,
College of Dance,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/56/name,subclass-feature: College of Dance,,,pending,,0.50,
College of the Moon,subclass-feature,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/46/name,subclass-feature: College of the Moon,,,pending,,0.50,
Conquering Presence,subclass-feature,Paladin,Conquest,XGE,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/64/name,subclass-feature: Conquering Presence,,,pending,,0.50,
Consumptive Knife,subclass-feature,Mystic,Soul Knife,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/28/name,subclass-feature: Consumptive Knife,,,pending,,0.50,
Control Undead,subclass-feature,Paladin,Oathbreaker,DMG,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/2/name,subclass-feature: Control Undead,,,pending,,0.50,
Crown of Spellfire,subclass-feature,Sorcerer,Spellfire,FRHoF,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/64/name,subclass-feature: Crown of Spellfire,,,pending,,0.50,
Dampening Field,subclass-feature,Artificer,Armorer,TCE,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/57/name,subclass-feature: Dampening Field,,,pending,,0.50,
Dance Virtuoso,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/59/name,subclass-feature: Dance Virtuoso,,,pending,,0.50,
Dao's Crush,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/80/name,subclass-feature: Dao's Crush,,,pending,,0.50,
Darkness,subclass-feature,Monk,Shadow,XPHB,one,1,data/class/class-monk.json,/subclassFeature/80/name,subclass-feature: Darkness,,,pending,,0.50,
Darkvision,subclass-feature,Monk,Shadow,XPHB,one,1,data/class/class-monk.json,/subclassFeature/81/name,subclass-feature: Darkvision,,,pending,,0.50,
Dazzling Footwork,subclass-feature,Bard,Dance,XPHB,one,1,data/class/class-bard.json,/subclassFeature/60/name,subclass-feature: Dazzling Footwork,,,pending,,0.50,
Defensive Field,subclass-feature,Artificer,Armorer,TCE,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/58/name,subclass-feature: Defensive Field,,,pending,,0.50,
Demiurgic Colossus,subclass-feature,Barbarian,Giant,BGG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/5/name,subclass-feature: Demiurgic Colossus,,,pending,,0.50,
Divine Foreknowledge,subclass-feature,Cleric,Knowledge,FRHoF,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/149/name,subclass-feature: Divine Foreknowledge,,,pending,,0.50,
Divine Reaper,subclass-feature,Cleric,Grave,RHW,classic-or-other,1,data/class/class-cleric.json,/subclassFeature/178/name,subclass-feature: Divine Reaper,,,pending,,0.50,
Diviner,subclass-feature,Wizard,Diviner,XPHB,one,1,data/class/class-wizard.json,/subclassFeature/103/name,subclass-feature: Diviner,,,pending,,0.50,
Djinni's Escape,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/81/name,subclass-feature: Djinni's Escape,,,pending,,0.50,
Draconic Disciple,subclass-feature,Monk,Ascendant Dragon,FTD,classic-or-other,1,data/class/class-monk.json,/subclassFeature/2/name,subclass-feature: Draconic Disciple,,,pending,,0.50,
Draconic Gift,subclass-feature,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/1/name,subclass-feature: Draconic Gift,,,pending,,0.50,
Draconic Sorcery,subclass-feature,Sorcerer,Draconic,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/92/name,subclass-feature: Draconic Sorcery,,,pending,,0.50,
Draconic Spells,subclass-feature,Sorcerer,Draconic,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/93/name,subclass-feature: Draconic Spells,,,pending,,0.50,
Dragon,subclass-feature,Druid,Stars,TCE; XPHB,classic-or-other; one,2,data/class/class-druid.json,/subclassFeature/25/name,subclass-feature: Dragon,,,pending,,0.50,
Dragon Companion,subclass-feature,Sorcerer,Draconic,XPHB,one,1,data/class/class-sorcerer.json,/subclassFeature/97/name,subclass-feature: Dragon Companion,,,pending,,0.50,
Drake Companion,subclass-feature,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/2/name,subclass-feature: Drake Companion,,,pending,,0.50,
Drake's Breath,subclass-feature,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/4/name,subclass-feature: Drake's Breath,,,pending,,0.50,
Drakewarden,subclass-feature,Ranger,Drakewarden,FTD,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/0/name,subclass-feature: Drakewarden,,,pending,,0.50,
Dread Allegiance,subclass-feature,Rogue,Scion of the Three,FRHoF,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/60/name,subclass-feature: Dread Allegiance,,,pending,,0.50,
Dread Incarnate,subclass-feature,Rogue,Scion of the Three,FRHoF,classic-or-other,1,data/class/class-rogue.json,/subclassFeature/64/name,subclass-feature: Dread Incarnate,,,pending,,0.50,
Dreadful Aspect,subclass-feature,Paladin,Oathbreaker,DMG,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/3/name,subclass-feature: Dreadful Aspect,,,pending,,0.50,
Dreadnaught,subclass-feature,Artificer,Armorer,EFA,classic-or-other,1,data/class/class-artificer.json,/subclassFeature/11/name,subclass-feature: Dreadnaught,,,pending,,0.50,
Effortless Journey,subclass-feature,Mystic,Nomad,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/23/name,subclass-feature: Effortless Journey,,,pending,,0.50,
Efreeti's Fury,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/82/name,subclass-feature: Efreeti's Fury,,,pending,,0.50,
Eldritch Hex,subclass-feature,Warlock,Great Old One,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/89/name,subclass-feature: Eldritch Hex,,,pending,,0.50,
Elemental Attunement,subclass-feature,Monk; Mystic,Elements; Wu Jen,UATheMysticClass; XPHB,classic-or-other; one,2,data/class/class-monk.json,/subclassFeature/60/name,subclass-feature: Elemental Attunement,,,pending,,0.50,
Elemental Burst,subclass-feature,Monk,Elements,XPHB,one,1,data/class/class-monk.json,/subclassFeature/63/name,subclass-feature: Elemental Burst,,,pending,,0.50,
Elemental Cleaver,subclass-feature,Barbarian,Giant,BGG,classic-or-other,1,data/class/class-barbarian.json,/subclassFeature/3/name,subclass-feature: Elemental Cleaver,,,pending,,0.50,
Elemental Epitome,subclass-feature,Monk,Elements,XPHB,one,1,data/class/class-monk.json,/subclassFeature/65/name,subclass-feature: Elemental Epitome,,,pending,,0.50,
Elemental Mastery,subclass-feature,Mystic,Wu Jen,UATheMysticClass,classic-or-other,1,data/class/class-mystic.json,/subclassFeature/35/name,subclass-feature: Elemental Mastery,,,pending,,0.50,
Elemental Rebuke,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/89/name,subclass-feature: Elemental Rebuke,,,pending,,0.50,
Elemental Smite,subclass-feature,Paladin,Noble Genies,FRHoF,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/83/name,subclass-feature: Elemental Smite,,,pending,,0.50,
Emissary of Peace,subclass-feature,Paladin,Redemption,XGE,classic-or-other,1,data/class/class-paladin.json,/subclassFeature/73/name,subclass-feature: Emissary of Peace,,,pending,,0.50,
Empowered Channeling,subclass-feature,Bard,Spirits,RHW,classic-or-other,1,data/class/class-bard.json,/subclassFeature/54/name,subclass-feature: Empowered Channeling,,,pending,,0.50,
Envenom Weapons,subclass-feature,Rogue,Assassin,XPHB,one,1,data/class/class-rogue.json,/subclassFeature/82/name,subclass-feature: Envenom Weapons,,,pending,,0.50,
Eventide's Splendor,subclass-feature,Bard,Moon,FRHoF,classic-or-other,1,data/class/class-bard.json,/subclassFeature/50/name,subclass-feature: Eventide's Splendor,,,pending,,0.50,
Evoker,subclass-feature,Wizard,Evoker,XPHB,one,1,data/class/class-wizard.json,/subclassFeature/109/name,subclass-feature: Evoker,,,pending,,0.50,
Fey Wanderer Spells,subclass-feature,Ranger,Fey Wanderer,XPHB,one,1,data/class/class-ranger.json,/subclassFeature/82/name,subclass-feature: Fey Wanderer Spells,,,pending,,0.50,
Fiend Patron,subclass-feature,Warlock,Fiend,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/78/name,subclass-feature: Fiend Patron,,,pending,,0.50,
Fiend Spells,subclass-feature,Warlock,Fiend,XPHB,one,1,data/class/class-warlock.json,/subclassFeature/80/name,subclass-feature: Fiend Spells,,,pending,,0.50,
Fiery Soul,subclass-feature,Sorcerer,Pyromancer (PSK),PSK,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/23/name,subclass-feature: Fiery Soul,,,pending,,0.50,
Fire in the Veins,subclass-feature,Sorcerer,Pyromancer (PSK),PSK,classic-or-other,1,data/class/class-sorcerer.json,/subclassFeature/21/name,subclass-feature: Fire in the Veins,,,pending,,0.50,
Fleet Step,subclass-feature,Monk,Open Hand,XPHB,one,1,data/class/class-monk.json,/subclassFeature/76/name,subclass-feature: Fleet Step,,,pending,,0.50,
Fortifying Soul,subclass-feature,Ranger,Winter Walker,FRHoF,classic-or-other,1,data/class/class-ranger.json,/subclassFeature/66/name,subclass-feature: Fortifying Soul,,,pending,,0.50,
